478.5,419,1
490,644,1
490,646,1
492,644,1
511,659,1
513.83,330.17,2.1667
513,657,1.5
524,328,1
533,318,1
545.5,637,1
549,663,1
565,313,1
572,842,1
579,1026,1
581,1026,1
582,452,1
582,454,1.5
584,452,1.5
607,1106,1
609,942,1
611,1092,1
628.12,686.12,1
635,565,1
637,565,1
642.88,773.12,1.5625
643,895.5,1
645,984,1
661,643,1
671,539,1
671,541,1
673.5,541,1
674,455,1
675,944,1
681,546,1.5
687.67,1217,1.6667
690,1381,1
692,1381,1
697,1376,1
698.5,830,1
705,1131,1
711,1217,1
711,1219,1.5
712,1019,1
716.5,804.25,1.75
717.5,1211,1
719,820.33,1.3333
720.57,562.43,1.5714
724,1262,1
727,604,1
729,603.5,1
729.7,623.8,2.8
731.5,622.5,1
753.67,1649.3,1
756,827,1
760.8,501.4,1.2
762,567,1
763,1673,1
766,432,1
769,1341.7,1
776,1232,1.5
780.43,1708.4,1.4286
781.64,807.36,2
784,984,1
787,1337.4,1.4
794,1256,1
797,1264,1
800.17,391,1.8333
803,870.5,1
810.67,800.33,1
814,798,1
815,391,1
819,714,1
824,759,1
826,760,1.6667
843,825,1
845,1822.5,1
849,881,1
853,1301,1
858.2,830,1.6
862.77,1877,1.3846
863,1801,1
869,726,1
872.5,429.5,1
872,1800,1
872,1802,1
874,977,1
876.89,1473,1.3333
876,871,1
881.6,1479.8,1.6
887,702,1
888.5,2177,1
889,1639,1
895.09,1269.1,1.4545
898,1598,1
898,1600,1.5
899,1137.5,1
899.5,1156.5,1
899.5,1266.5,1.5
901.33,1135,1.6667
903,2158,1
909,2081,1
915,2055,1
915,2057,1
917,2335,1
918,1557,1
927,1451.5,1
927.86,2063.7,2.1429
929,1451,1
929.43,1351.3,1.8571
930,1930,1.5
932,1930,1.5
932,1935,1
937,437,1
938,1288.2,1.4
939.5,1606.5,1
940,2278.5,1
944,844.6,1.2
946.38,737.25,1.75
947,666,1
948,895,1
948,897,1
960,882,1
961.5,815,1.5
977,1370.5,1
979.67,1987,1.6667
986,1211,1
987,2599,1
1001,1813,1.5
1002,164.5,1
1010.1,1818.4,2.8462
1014.6,2014.8,1.8
1017,1248,1
1024,1067,1
1025,1576,1
1029,2572,1
1044.5,978,1
1047.5,2142.5,1
1048,1558,1
1049,1181.5,1.5
1054,474,1
1054.5,1797.5,1
1058,1921,1
1059,1268,1
1060,1921,1
1063,720,1.5
1065,721,1
1065.7,1102.7,2.4286
1067.4,723.2,1
1067,2139,1
1070,1001,1
1076,2703,1
1077,539,1
1078,2453,1.5
1079,1687.7,1.6667
1079.5,2368.2,2.25
1080,1124,1
1080,2366,1
1082,780,1
1082,1122,1
1082,1124,1
1082,2364,1
1084,201,1
1084,780,1
1084,2364,1.5
1085,2740,1
1086,614,1
1086,616,1
1086.2,218,1.75
1087,2340,1
1087,2557,1.5
1087,2559,1.5
1088,614,1.5
1088,912,1.5
1092,2739,1
1099.6,596.5,2.2
1101.3,377.33,1.5
1105,1276,1.5
1106,1524,1
1110,1524,1
1111,2188,1
1111,2636,1
1114,366,1.5
1114.5,1256,1
1116,363.67,1.6667
1119,1649.5,1.5
1121,1649.5,1
1122,2174,1
1125,936,1
1130,933,1
1134.9,2706.4,1.4667
1135,437,1
1135,2678,1
1138,630,1
1140,488,1.1667
1139,1122,1
1140.4,1118,1.4
1142.7,873,1.6667
1153.5,2403,1
1155,834,1
1155,3139,1.3333
1156,1234.4,2.1429
1162.6,672.18,2.3636
1163,2123,1
1163.8,2124,2.4167
1164,2127,1
1173.5,3091,1
1175,697.5,1
1175,2119,1
1177.5,543.33,2
1177,698,1
1182.6,873,1.5
1188,3304,1
1188.7,938,1.6667
1189.8,1193.4,1
1189,2058,1
1190,1586,1
1190,2599,1
1191,517,1
1193.5,2174,1
1196,1483,1.5
1199,3152,1
1200.6,861.4,1.4
1202.5,625,1
1202,1911,1
1203.9,2986.2,1.9167
1205,2556,1
1207,2984,1
1211.5,823.5,1
1212.3,2526,1.4286
1214,2948.2,1.75
1216.5,1482,1
1217,577.5,1
1217,1480,1
1218.5,2215.5,1
1221,2224,1
1223,1712,1
1229.5,873,1
1230,1092,1
1230,1094,1
1233,3395,1
1234.5,3285,1
1235,1995,1
1238,3283,1
1239,2341,1
