"col","row","z"
1477.5,158,0
1516,184,0
619,267,0
893,273,0
587,286,0
756,332,0
752.67,335.33,0.3333
613,340,0
1408.5,383.5,0
962,414,0
1098,417,0.5
1100,417,0
1077,436.5,0
1351,442,0
871,478,0.5
1247,516,0
1576,543,0.5
1489,602,0
1346,617,0
1071,618,0.5
1367,654,0
1367,656,0
1330,688,0.5
943,780,0
1315,786,0
687,860,0
570,875,0
692,917,0
1185.5,925,0
728,985,0
730,985,0
1183,1045,0
1183,1049.5,0
1524,1108.2,0.4
1123,1141,0
1540,1142,0
1123,1143,0
1540,1144,0
1068,1195,0.5
1149,1233,0
520,1246,0.5
522,1246,0
735,1259,0
735,1261,0
312,1275,0
314,1275.5,0
926,1277.5,0
927,1286,0
1281,1325,0
1126,1396.8,0
1298,1397.7,0.3333
1462.3,1421.7,0
1069,1429,0
1439,1432,0
1576.5,1455,0
1441,1458,0
419,1476,0
419,1478,0
726,1491,0
726,1493,0
1607,1505,0
1546,1531,0
993,1559,0
1078,1565,0
1080,1565,0
854,1585,0
856,1585,0
1464,1617,0
1466,1617,0
1408,1651.7,0.3333
1406,1652,0
1298,1665,0
1499.8,1666.7,0
1298,1669,0
1384,1676,0
1132,1678.4,0
1046,1687.5,0
1549,1693,0
711,1708,0
709,1710,0
711,1710,0
742.57,1709.8,1.0714
520.4,1711.4,0.2
1386.7,1713.7,0.6667
1185,1717,0
462.79,1723,0
1502.5,1775,0
834,1797,0
1454.5,1807,0
1123,1827,0
765,1829,0
1123,1829,1
1499,1850,0
1499,1852,0
1501,1852,0
1567.7,1962.4,1.2857
1571,1965,0
899.5,1969.5,0
1222,1972,0
663,1978.5,0
1292,1982.5,0
694.57,2011.8,0
715.22,2012.3,0
705.12,2014.6,0.1333
913,2142,0.5
913,2144,0
1353,2173,0
709,2193,0
1351.5,2206,0
1411,2234,0
1421.5,2252,0
795,2261,0
1501,2273,0
1206,2319,0
780,2396,0
780,2398,0
1621,2518,0.5
1217.6,2524.6,0
976.5,2529,0
554.5,2545.5,0
1538,2594,0
1540,2594,0
419,2610.5,0
1299,2623,0
968,2625,0
539,2649,0
1153,2654,0
730.4,2673.8,0
694,2687,0
696,2687,0
643,2715,0
1375.8,2738.6,0
770.2,2749.4,0
519,2751,0
1315.5,2835,0
1577,2851,0
1645,2894,0
1047,2896,0
1645,2896,0
974,167,1
675,189,1
1288,195,1
391,213,1
393,213,1
1533,228,1
975.83,237.33,1.8333
1225,252.5,1
273.2,341.4,1.4
1106.5,399.5,1
1170.4,455.89,2.2222
1413,459,1.5
1363,459,1.5
1365,459,1
1415,459,1
1203,461,1
912,506,1
1457,535,1
1189.3,538.67,1
396,604,1
1005,608.5,1
952,643,1
952,645,1
1383,659,1
1385,663,1.5
1215,676,1
1217,676,1
1252,702,1
1252,704,1
1000,705,1.5
1422,733.5,1
1018,735,1
1271.7,758.67,1.3333
1272,761,1
1345.5,772,1
941,780,1.5
954.75,782,1
1313,784,1
1315,784,1
823.75,831.75,1.5
826,831.5,1
1188,873.5,1.5
572,875,1
1227,900,1
643,933,1
970.5,944,1
1395.5,983,1
608,985,1
610,985,1
931.5,993,1
1083,1010,1
450,1016,1
1372,1058,1
1523,1079,1
955,1125.8,1.6667
953,1127.5,1
369,1135,1
1009,1272,1.5
942.67,1274.7,1
983,1283.5,1
930.5,1286.7,1.3333
898,1348,1
408,1460,1
588,1474,1
1378,1482,1
855.5,1489,1
805.5,1493,1
1114,1529,1
884.5,1551,1
1565,1576,1
1551.5,1608,1
1273,1619,1
876,1643.5,1
1505,1649,1
1310,1667.5,1
1192.5,1672,1
1146,1677,1
1148,1677,1
1148,1679,1
993,1692,1
886.37,1694.8,1.9474
718,1694,1
704,1708,1
850,1728,1
1496,1733,1
1235,1763.5,1
898.5,1776,1
485,1785,1
1454,1803,1
1454,1805,1
1298,1806,1
428,1832,1
1587,1843,1
924.89,1852.4,1.7778
1136,1880,1
1027,1883,1
1376.9,1936.6,1.625
612,1955,1
1566,1955,1
404,1972,1
1435,1977,1
1438.6,1977.8,1
664,1983.5,1
1244,1983,1
1636,1984.5,1
1244,1985,1
1450,1991,1.5
586,2181,1
1144,2190,1
999,2191,1
1133,2200,1
1014.8,2214.2,1.25
1411,2236,1
918,2250,1
918,2252,1
1181,2267,1
1291,2269,1
1194,2280,1.5
1268,2311,1
1463,2418,1
601,2443.5,1
935.5,2500.5,1
1019.5,2518,1
976,2525.7,1
558.5,2605,1
1538,2633.2,1.8333
1685,2694,1.5
840,2728,1
842,2728,1
1392,2766,1
435,2823,1
1643,2894,1
1415,2903,1
1499,2963,1
1193,150,2
1382,155.5,2
972,163,2
799,183,2
1517,184,2
611.5,196,2
610.5,200,2
1169,306,2
468,333.5,2
1170,338,2
1172,337.67,2.6667
611,361,2
1306,386,2
400,390,2
1477,400,2
972,425,2
1337.3,455,2.6667
1336,457,2
1210,475,2
1443,515,2
1445,515,2
1241,516.11,2.5556
827.8,526.6,2
1436.5,528,2
799,573,2
1034,595,2
394,608,2
787,611,2.5
1100,638,2
816.67,659.33,2
1215,674,2
1032,688,2
504,732,2
1056,742,2
1486,782,2
1488,784,2
486,826,2
901.5,837,2
999,850,2.6
478.75,876.5,2.25
348,918,2
775,935,2
1261,941,2
381,951,2
606,983,2.5
935.5,990,2
711,1047,2
361,1071.5,2
363,1072,2
690,1093.5,2
1182.5,1133,2
1182.5,1135,2
1428,1176.5,2
431,1202,2
431.5,1204,2
703.33,1220.3,2
895.5,1222,2.5
1149,1233,2
1150,1235,2
581,1291,2
1346,1304,2.5
613,1307,2
1055,1326,2
1175,1335,2
1072,1344.5,2
977,1378,2
1404,1384,2
837.33,1398.3,2
1290,1405,2
1636,1457,2
1444,1460,2
1502,1474,2
1252,1478.5,2
824,1501,2
1607.5,1505,2
322,1563,2
861,1601,2
861,1603,2
1276,1625,2
392,1630.5,2
394,1631,2
876,1647,2
1151,1675,2
1049,1685.7,2
1033.3,1689,2.6667
1549,1693,2
706.5,1713,2
718,1713,2
1001.5,1719,2.5
1494,1733,2
1360,1737,2
1360,1739,2
1351,1790,2
1227,1809,2.5
1602,1870,2
1437.7,1906.7,2
777,1907,2
1141,1940,2
1115,2060,2.5
489.6,2123,2
821,2154,2
1229,2160,2
1020.5,2187,2
1490,2188,2
971,2250,2
564,2250.7,2.6667
1288.5,2306.5,2.5
1268,2320,2
1181,2351,2
