"col","row","z"
1480.9,123.14,0.7143
1480,125,0
1431,132.25,0.5
1470.5,135,0
1339.8,137.25,0.5
1471,137,0
1092,139,0
1353.4,139.6,0.2
1485.3,140.14,0.7931
1133.1,147.62,0.7619
1472.5,146,0
604,149,0
604,151,0
682,151,1
976.43,150.86,0.2857
1521,154,0
286,155,0
665,155,0.5
628.5,156.5,0.5
1442.7,157.57,0.2857
1510,157,0.5
1431.5,158,0
1508,159,0.5
1532.7,160.24,0.619
1338.2,160.5,0.25
1191.9,161.91,0.8182
1399,162,0
1362.8,164.2,1.4773
1543,163,0
798.55,163.91,1
1134,164,0
1150.3,165,0.6667
1153,164,0
1281.1,165.23,2.5333
1342.5,165,0
1543,165,0
1398.8,168,0.6
1473,166,0
1192.5,168.5,0
401,171,0
906.5,171,0
450,173,0
966.62,174.25,0
437.5,174,0
711,174,0
713,174,0
824,174.5,0.5
1329.1,176.21,0.3571
353.5,176,0
728.67,176,0.3333
1075.5,176.65,0.8462
727.5,178,0
1489.3,178,0.8333
1490,180,0
1273,182,0
1385,182,0
625.67,183,0.3333
666,185.14,1
603,185.6,0.8
601,186,0
1173.4,186.64,0.5
1225,188,0
1231.6,189.38,0.375
451,191,0
1200.7,191.67,0
1205,191,0
1225.7,192.7,0.5
1280,192.5,0
626.57,193.29,0.7143
1282,192.4,1
312.5,194,0
1230,194,0.5
315,195.67,0.6667
407,195,0
977.4,194.4,0.8
1264.7,197.77,0.6154
1003,196,0
1090,196,0
754,197,0
1204.1,194.78,0.8889
1498.9,197.4,0.7
1494,198,0
1408.5,199,0
1171,201,0.5
1551.4,200.6,1
430.5,202.5,0
500,202,0
1392,202.5,0
1394,202,0
1423.8,202.4,1
1487.8,202,0.6
963,205.86,0.8571
1263,203.5,0.5
1265,204,0.25
1289.8,202.8,0.6
1487.5,204,0
630.67,206.67,0
776,206,0
777.83,207.5,0.8333
1074.5,206,0
352,207.5,0
914.36,208.93,1
929.5,209,0.5
1380.2,209.8,1.9
1534,210,0
866.17,212.56,0.5
470,213,0
982,214,0
984,214,0.5
1372.5,213.76,2.2157
703,215,0.5
1024,216,0
1300,216,0
1542,216,1
1294.3,220.7,0.6
1273.8,222.33,0
1374.1,222,0.9286
1393,221,0
1493.5,224.28,0.68
685,224,0
1062.1,225.04,2.4583
1435.3,225,0.5714
803.5,226,0.5
815,226,0
817,226,0
1511.8,226.96,0.5769
808.4,228.2,0
1229,227,0.5
1300,227,0
1389.3,228.48,0.5238
1435,227,0
1538,227,0
815,228,0
1248.6,229.15,0.6154
785,229.5,0.5
1299,229,0
1301,229,0
1537.8,229.6,0.6
963.88,232.59,1.1463
1180,231,0
1304.5,231.3,0.6
1386.9,231.57,1.1429
1064,233.36,0.3636
1443,232,0
1406,233,0.5
788.14,233.86,0.5714
901,235,0.5
1498.4,238.79,0.6429
356,236,0
932,235.75,1
1052,236,0
1443.7,236,0.6667
1025.1,238.4,0.4
1482,237,0
356.5,238,0
480.22,240.39,0.6667
991,240,0
469,239.67,0.6667
533.5,240,0.5
950.63,241.33,0.5556
1062.2,242.74,1.5
1548,241,0
1543,242.75,0.125
1022.8,243.83,0
1546,243,0
622.1,244.7,0.9
348,245,0
528,247.75,0
768.5,247,0
254,248.5,0
903.67,248,0.7778
379,249,0
381,249,0
1298.9,250.09,0.2727
1533.9,249.86,0.2857
373,250,0
375,250,0
377,251.25,0.25
1479.5,252.09,0.3636
379,251,0.5
1003.1,250.67,1.6667
1378,253,0
377,254,0.5
995.46,256.62,1.5385
1504.5,255,0.8182
1522.5,255.25,0.25
500.5,256,0
663.67,259.83,0
936,258,0
424.75,260.62,0.125
1063,259,0.5
1139.7,260.78,1.2222
1489.6,258.53,2.4118
432,262,0
432,264,0
962,264.5,0
1253,267,0.5
1236,269,0.5
1137,270,0.5
941,272,0.5
1059.8,274.16,0.6842
774,273,0
532.33,276.33,0
930.67,276.67,0
1149.4,275.7,0.8
1503,276,0
913.75,277,0.5
1142,277.83,0.6667
817.36,282.2,1.8033
458,280.5,0.5
917,281,0
679.11,286.96,1.1786
1334,288,0
932,290.15,0.6923
1457,291,0
991.5,293,0
994,293,0
967,294.5,0
1076,294,1
1137,294,0
749.42,297.92,0.3333
899.33,295.33,0
965,295,0
1131,296,0.5
293.56,299.22,0.5556
607,298,0
820,298,0
999,298,0
1001,298,0.5
972,298.86,0.7143
992,299,0
994,299,0.5
471.3,299.95,1.75
492,300,0
774.5,301,0
992,301,0.5
466.86,301.86,0.8571
492,302,0.5
962.5,306.25,0.125
1138,305.4,0.5333
956,306,0.5
1458,306,0.5
1265.5,308.83,0.6667
1458,308,0.5
352.74,309.74,2.1
746.89,311.67,1.2222
1320,312,0
1320,314,0
1445.5,316.59,0.9412
1533,316,1
577.62,318.31,1.3125
347,319,0.5
347,321,0
680,321,1
1025,322.25,0.5
1140,321.9,1.75
644,324.6,0.8
646,326.5,0
1531.2,326.5,0.625
759,328,0
870,328.75,0
1252.5,328.5,0
758.67,330.33,1
1137,330,0.5
1246,332.5,0
1306,332,0
1260.5,333.5,0
596,336,0
1279.1,338.53,0.5789
730.67,341.33,0
1229.5,343.71,1.2353
1414.2,341,0.75
1442,341.5,0
1032.4,343.1,0.95
732,345,0
713,346,0
1090,346,0
1319.5,347,0
1352,347,0.5
1441,346.67,0.6667
1281,349.71,0.4286
1283,348.5,0
1045.6,348.29,0.7143
1233,351,0
1502.8,352.6,0
1542.8,351.83,0.6667
661.93,353,2.0714
1093,354.75,0
1378,354,0
1380,354,0
381.2,355.4,0
1340.2,355.4,0.6
1410,357,0
1529.5,357,0.5
1104,358,0.5
1410,359,0
1502.8,360.25,0.875
1515,359,0
1562,359,0
606,360,0
608,360,0.5
1104,360,0.5
1412,360,0
1341.6,362,0.6667
1410,361,1
1534,361,0
1106,362,0
1127.5,362.5,0
1407.5,362.88,2.68
610,364,0
855.6,365.9,0
1145,364,0.5
241,366,0
1173.6,365.78,0.2222
601,368,0
569.65,374,1.15
1189,371,0
467.5,372.2,0.4
572,372,0
1004,372,0.5
572,376,0.5
675,377.25,0.625
1078,377,0
1080,377,0.5
1140,376.14,1.1429
1453,377,0
1518,377,0
603,379,0.5
1105.5,380.35,0.75
1140,379,0
1142,379,1
1453,379,0
1217.2,380.75,0.75
566,382,0.5
1280,382,0.4
1454.7,381.67,1.1667
697,382,0.5
699,382,0
1370,382,0
448.15,383.3,0.65
568,383,0
835,384.67,0
612,386,0
1127.5,389,0
1202.3,389.9,0
1435,389,0
1047,390.97,2.8387
965.5,391.1,0.8
1247,391,0
1435,391,0
1295,395,0
1335,396.17,0.6667
1144,399,0
1144,401,0
1401.8,401.89,0
1268,402,0.5
525,403,0
534,403,0
1393.6,404.1,0.5
1475,403,0
1014,404,1
1268.3,404,0.3333
1107.9,405.75,0.6667
409,409.5,0
407,410,0
968.56,411.56,0
1245,411,0
1292,412,0
1498,412,0
271.33,413.67,0
1255,414,0.5
914,415,0.5
1024,415,0
1197,415,0
404.25,412.61,1.7143
707.25,416.5,0.25
242.5,417.5,0
704,419,0
1432,418,0
713.05,418.65,1.725
1359,419.5,0.5
1419.4,419.92,0.7917
