"col","row","z"
2628,213,0
2516.5,223.5,0
2118,224,0
2238.5,234,0
1566,239,0
1140,252,0
2326,265.5,0
2328,265.5,0
1150,267,0
2039.7,276.67,0
1184,277,0
1019.5,292,0
1028.1,297.29,0
1369,329,0.5
1367,331,0
1369,331,0
1321.5,333,0
2054.5,333.5,0
2388,340,0
1590.5,351,0
2757.5,355,0
684.33,362.67,0
1875,365,0
2040,365,0
1841.5,376,0
1716.3,389.33,0
898,402,0
2037.1,411,0.3077
1433,414,0
1245.2,431.04,1.3913
1237.4,444.82,0.3636
2168.5,449,0
1062.2,457.16,0.5263
458.5,462.5,0
624,463,0
2015,468,0
420,474,0
458,477,0
1176,479,0
2788.8,479,0.4444
586,480,0
1779.2,481.6,0.5
1663,484,0.5
1665,488,0
1723,497.5,0
892,498,0
1998,498,0
1897,505.4,1.2
2443,506,0.5
2445,506,1
678,512,0
592.5,525.5,0.5
1635.7,526.33,0
1927,527,0
233,536.31,0.5385
2100,550.5,0
2275,560,0
1807.5,565,0
1126.5,567,0
1291,572,0
1777,572,0
1479,587,0
2645,587.5,0
2754,591.5,0
639,593.5,0
1084,603,0
705.62,604.38,1.125
1543,604,0
1186.8,605.25,0.75
841,606,0
2614,606,0
1930.5,610.5,0
1754.7,611.33,0
2253,618,0
2420.8,625.67,0.7143
2644,628,0
698,637,0.5
1775,643,0
1773,645,0.5
1775,645,0
840,649,0
1923,654,0
482,654.5,0
1921,654.5,0
1951.5,656,0
1682,674,0
894,680,0.5
1489,687,0
2286.6,690.4,0.4
2150,694,0
2022.7,695.33,0
1273,698.5,0
1764,700,0
2412,703,0
885.07,707.29,0.5714
1695,708,0
1732,717,0
834.33,722.67,0
681,724,0
2280,725.5,0
2138,729,0
2376,751,0
412.5,765.5,0
1032,765,0
2607,766,0
1031,767,0
1031,769,0
2608.7,769.75,1
1376,774,0
1105,779.5,0
1848,780.5,0
1850,781,0
503.52,786.72,0.36
2557,795.5,0
2560.3,801.33,0
497,803,0
2602,819.6,0
2329,827,0
1535,831,0
1750,833,0
395,844,0
2322,847,0
2324,847,0
668,848,0.5
367,849,0.5
667.5,850,0
1437,872,0
2251,893.5,0
1655,909,0
1657,909,0
1264,928,0
344.5,929,0
308,949,0.5
1718,995,0
695.63,998.53,0
700.67,997.33,0
1194,999.5,0
936,1004,0
970.57,1013.7,0
2085,1016,0
971,1027,0
973,1027,0
1205,1028.5,0
1207,1028.5,0
975,1029,0
479,1032,0.5
792.5,1033,0
1350.7,1045.3,0
2162,1074.7,0
2278.5,1079,0
1541,1096,0.5
1541,1098,0.5
1965.2,1132.1,0.3333
619.67,1137.7,0
2669,1148,0.5
2195.2,1153.2,0.25
395,1165,0
693,1168,0.5
2325,1179,0
741,1183,0
743,1183,0
741,1185,0
2018,1187,0
2514.5,1195.9,0.5
2253.1,1200.8,0.25
1928.6,1209.4,0.8
1151.5,1216,0
2471,1224.5,0
2473,1224.5,0
1162,1236,0
2224,1236,0
2226,1235.7,0.6667
898,1260,0
2184,1263,0.5
2186,1263,0
2184,1265,0
2157,1281,0.5
1867,1283,0.5
1556,1293,0
2524.5,1294,0.5
2264.2,1296.4,0
791,1307,0.5
644,1314,0
1089,1314,0
1870.6,1316.3,0
2452.5,1318.5,0
1789.7,1321.3,0
497.2,1331.4,0
1663,1331,0
2382,1334,0
2384,1334,0
1503,1342,0.5
2137.1,1356.5,0
340.5,1360.8,0.5
2282,1360,0
2282,1362,0
2318,1365,0
1553,1377,0
1174.5,1386.5,0
560,1392,1
1356.2,1392.5,0.5
557.67,1394.1,2.2222
2499,1398,0
2203,1399,0
1348,1405.5,0.5
1100,1407,0
357,1415,0
2251,1416,0
2253,1416,0
2495.5,1422,0
1981.4,1423.6,0.7
1742.5,1437,0
2216,1451,0
1270.5,1463,0
1756,1471,0.5
475,1477,0
1737,1486,0
2167.5,1492.5,0
2092,1497.5,0
2306.7,1502.1,1.5625
2223,1504,0
2701,1514,0
976.5,1525.5,0.5
1126.8,1530.2,0.5
2170.8,1531.4,0.2
2684,1550,0
2039,1551,0.5
2063.1,1554.1,0
1902,1558,0
1086,1564.7,0.3333
1090,1578,0
1989,1590,0
1973.5,1591.5,0
1988,1595,0
1990,1595,0
2254,1599,0
1248,1603.5,0
2199.3,1614.7,0
707,1627,0
1004,1628,0
2262,1633.6,0.2
1554,1643,0
1668,1656,0
446.67,1657.3,0
253,1664,0
1938,1674,0
2612,1677.5,0
284.8,1684,0.6
2047,1694,0
349,1711,0
1373,1712,0
2666.5,1714,0
2761,1717,0
2614,1720,0
1940,1722,0
1310,1723,0
2151,1728.5,0
1178,1732,0
1277,1759,0
902.33,1761.7,0
2091,1762,0
1985.3,1763.7,0
1162.7,1770.3,0
1165.5,1774,0
2286,1787,0
1166,1795,0
854,1802,0
849.42,1807.4,0.0769
2299.3,1806.7,0
1009,1811,0
1311,1816,0
2395.3,1816.3,0
2034,1817,0
1920,1818,0
997.5,1821,0
2467,1830,0
2783,1832,0
2783,1834,0
2114,1846,0
624,1850.5,0
2287.8,1851.2,0
2529,1860,0
1291.8,1870.8,0
2244,1877,0
2249,1877,0
1703,1885,0
2326,1886,0
2328,1886,0
2254,1892,0
2152,1897,0
2010,1898,0
2107.5,1912,0
1401,1937.2,0.6
557,1939,0.5
1430,1947,0
1816.6,1986.8,0.8
1520,1994.5,0
2129,1995.2,0.8
2129,2013.4,0.4286
1106,2016,0
2514,2022,0
2459,2030,0
2428,2034.5,0
2065,2038,0.25
941,2063.2,0.25
1244,2063.5,0
1246,2063,0
757.33,2065.7,0
989,2088,0
966,2089.5,0
1198,2095,0
2015.5,2106,0
2016,2108,0
2053.7,2131.3,0
1159.4,2135.2,0
814,2138,0
1259,2140,0
1315.2,2155.8,0
596.5,2170.8,0.25
784.57,2171.6,0.4286
1133,2179,0.6667
1135,2178,0
2353,2180,0
2046,2213,0
2079,2216,0
2304,2216,0
2306,2216,0
1557.8,2219,1
519.4,2221.6,0
2112,2237,0
2812.5,2238,0.5
2349.6,2243.2,0.6667
1529,2300.5,0
905.38,2315.9,0
2411.5,2317.2,0.25
897,2319,0
2414.5,2328.8,0.25
1531,2344,0
2676.6,2353.9,0.4286
356,2365.5,0
415,2391,0
2616,2402,0
1826,2408.5,0
1451,2412,0.5
1948,2416.8,0
706,2428,0
708,2428,0
1939,2470.5,0
1659.5,2483.5,0
2343,2485,0
2269,2494,0
2877.5,2493.5,0
1958,2512,0
2208.5,2513.5,0
2206,2519,0
1629,2529,0
2494,2540,0
1249,2543,0
2499.1,2547.9,0
1751,2553,0
1003,2559,0
1043,2591,0
662,2595,0
1107.3,2602.7,0
659,2604,0
322,2607,0
2513.7,2620.7,0
652,2632,0
2775,2645,0.5
468,2673,0
2355,2675,0
1068,2707,0
1070,2707,0
2172,2713.8,0
335,2719,0
1548,2721.2,0
1982,2728,0
1243,2747,0
1063.1,2752.4,0.6667
2151.5,2769,0
447,2771,0
2809,2803,0
714,2805,0
1080,2816,0
381,2835,0
741.8,2845.6,0
781.5,2849,0
1781,2857.5,0.5
1100,2878,0.5
1100,2880,0
2252.5,2886,0
1963,2913.2,0.4
2649.8,2919.8,0.75
1467,2943,0
2534.2,159,1
2063,183,1
2450.8,220.62,1
997,226,1
617.86,229.43,1
278.33,233.67,1
1381,236,1
1096,237,1
2659,237,1
2028.5,263,1
1674,267.4,1
683,272,1
545,276,1
2501,280.5,1
1077,281,1
1329,281,1
823,307,1
1313,310,1
1901,312,1
2387,337.5,1
286,345,1
1115,349,1
346.71,350.29,1.5714
1342,362,1
385,367.5,1
625,373,1
2541,373,1
305.5,391.5,1
1206,391,1
1156,396,1
1377,399,1
1864.5,402,1
554,409,1
660,417,1
1357,419,1
1303,420,1
1127,422.5,1
2641,424,1.5
1000,426,1
1906,432.5,1
998,437,1
2224,439,1
1053,440,1
1053,442,1
847,449,1
343.5,455,1
1865,457,1
866,483,1
2231,483.67,1.6667
2233,483.67,1.6667
2584,484,1
1098,486.75,1.25
1663,486,1
378,493,1
282,497,1
1895,506,1
323,507,1
719.6,511.8,1.4
1703.3,518.33,1
2542,522,1
2034.3,527.33,1
1908,534,1
898,540,1
705,546,1
705,548,1
2519,552.5,1
1434,555,1
2438,555,1
1060,558,1
1501.5,558,1
605,563.08,1.4167
697,562.5,1
2446,562,1
2285,565,1
1799.5,567,1
2126.8,569.5,1
2582,569,1
815,576,1
314,579,1
1583,586,1
1054,588,1
2637,592,1
1917,594,1
493,595,1
850,599,1
2641.5,606,1
820,609,1
2422,608,1
356.6,610.8,1
2779,611,1
664,614.5,1
1725,615,1
1497,616.5,1
2029,618,1
2244,620,1
1079,623,1
1985,624,1
1987,624,1
2199.3,624.33,1
1428,629,1.5
2443,634,1
2020,636,1
2260,636,1
389,637,1
1949,637.5,1
1996,637,1
2465,652,1
2043,662,1
1612.5,676,1
1685.5,679,1
374,686,1
1068.5,689,1
759.67,693,1
1364.1,696.73,2.3636
367,706,1
1279,710.2,1.2
2080.8,717.4,1
827,718,1
1638.5,724,1
2278,724.5,1
2276,725,1
2124,727,1
1565.2,729.33,1.5
833.5,731,1
964,735.6,1.8
836,737,1
1372,739,1
2123,739,1
2125,739,1
317.5,740,1
1967,765,1
821.43,769.71,1.4286
2356.6,778,1
1225.5,782,1
2395,785,1
2076,787.5,1
1967,793.5,1
2059,795,1.5
2642,795,1
2329,813,1
639,818,1
639,820,1
1986,820,1
1723,842,1
2587.3,842.33,1
2359,845,1
2621,853,1
904.5,855,1
2541,863,1
2582,873,1
2062,891,1
621,896,1
1188,902,1
1968,910,1
931,911,1
1831,925.33,1.3333
1829,927,1
2752,941.62,1.375
