"col","row","z"
703.33,122,0.8333
702.29,124,0.4286
1020,147,0
1380.8,163.8,0
1418,198.4,0
657,215.5,0
486,288,0
668.2,308.6,0
1406.3,354.33,0
1351.1,367.29,0
998,371,0
614,375,0
952,396,0
1128,405,0
1063,472,0
1352,477,0
1351,481,0
1684,487,0
1686,487,0
776,521,0
1182,566.13,1
1560.7,627.67,0
1278.5,635,0
1179.2,679.6,0
1173.5,695.25,0.5
1348.2,702.65,0.3462
895,703,0
1352.6,705.77,0
892,706,0
1349.2,715.75,0
1508,715,0
1450,719,0
1478,739,0.5
1684.5,749,0
1083.5,766.79,0
1433,773,0.5
1482,774,0
1642.5,792.5,0
1721.3,794,0.5714
1790.2,794,0
1712.4,801.93,0
492,801,0
1278,806,0
1480,813,0
978,815.5,0
1606,823,0
1417.5,835,0
864.2,842.6,0
1204,845,0
1353,851.5,0
1681,854,0
1152.6,867.56,0
677,875,0
1375.5,878,0
1042,891,0
1374.5,906,0
663.67,929.67,0
1368,959,0
1590.9,971,0
947,973,0
722,976,0
724,977,0
1014.4,979.5,0
1361,985,0
660,999,0
1032,1025.5,0.5
1057,1030,0
1026.2,1042.2,0.25
1023,1043,0
1636.6,1049,0.875
1431,1052,0.6667
1055.5,1065,0
692,1072,0
1132,1102,0
1130,1103,0
916.12,1115.2,0.125
484,1118,0
431,1127.5,0
1398,1152,0
1699,1153,0.5
1399,1154,0
1695,1154,0
1697,1154.3,0.6667
1254,1162,0
738,1178,0
1265,1181.5,0
1059,1214,0
570.36,1219.7,0
586.5,1224,0
1175.5,1229,0.2
365.71,1228.9,0.7143
508,1230,0
1394.2,1234.8,0
461,1234,0
744,1237,0
410.25,1239,0
744,1239,0
742.5,1241.5,0
401,1242.5,0
472,1242.5,0
609.5,1245.5,0
1160,1253,0
1156.3,1255.7,0
599.5,1255,0
753.33,1257.7,0
567.5,1261.5,0
759,1262,0
1066,1270.5,0
1555.5,1270,0
1068.5,1272.5,0
1349,1272.5,0
759.25,1277.2,0
1076.5,1277,0
755.14,1278.6,0.8571
1141.5,1287,0
692,1293.5,0
469,1294,0
741,1294,0
1020.3,1299.7,0.1333
584.5,1301,0
585,1303,0
1191,1311.5,0
