"col","row","z"
647,93,0
645.5,97,0
790,98,0
783,101,0
905.5,107,0
603.53,110.27,1.4667
869.5,109,0
905.5,109,0
557,119,0
772.5,121,0
810,127,0
604,130.5,0.5
668,136,0
927.33,136.33,0
947.5,136,0
892.5,137,0
789.67,145,0.3333
722,145,0
771,145.5,0
578.35,149,1.4118
1010,149,0
1116,151,0
1028,153,0
801.5,154.5,0.5
1019,158,0
1312.5,161,0
949,162,1.25
1313,163,0
699.83,166.5,0
1349,167,0
954,168,0
988.83,172.33,1
1060,172,0
930.27,174.09,1.2727
1104.8,175.75,0
1201,176.5,0
922.5,179,0
660,181,0
922.5,181,0
996.83,182.5,0.8333
863,183,0.5
922.25,183.5,0.25
1048,184.5,0
1050.5,184.67,0.3333
1491,184,0
1552.4,184.88,0
773,185,0
1210,186,0
865,187,0
867,187,0.5
1748.1,191.2,1.1
619,189,0
572.6,190.4,0.8
741,190,0
743,190,0
1249,190,0
1063.5,192.25,0.5
1247,192,0
1558.6,193,0.6
1434.6,194.38,1
1161.5,194,0
1247,194,0.5
1367.5,194,0
1612,195,0
1094,197,0
674.5,199.25,0
1187,198,0
1022,199,0
1196,199,0
1363,199,0
735,201.5,0
527,202,0
1283,202,0
1795.1,203.57,0
1657,204,0
787.5,205,0
1659,205,0
1721.4,207.35,1.1176
1455.5,207.5,0
1441,208,0
888.47,212.13,1.3333
1328.6,211.86,1.7143
963.5,211.5,0
1037,211,0
1039,211,0
1358.7,211.33,0
684.5,214.5,0
699.08,215,1.4615
1641,214.5,0
655,215,0
1266.1,215.55,0.4545
628,217,0
636,216,0
1064.4,217.57,0.5714
626,217,0
1380,217,0
1382,217,0
634.38,217.25,1.125
716,219,0
907,219,0
943.43,218.32,1.2857
949.53,224.17,2.5833
1066,221.2,0.8
1730.7,221,0.3333
1762.1,222.62,0.25
1305,224.67,0.5
1397,224,0
1806.5,225,0
951.5,226.5,0
1397,226,0
1399,226,0
959,227,0
963.2,227.8,1
1032.4,227.71,1.5714
1308,228,0
1472.6,227.8,0
1399,228,0
961,229,0
626,230,0
1260,230,0
1652,230.44,1.2222
953.5,231.71,1.1667
963,231,0
1781.5,231,0
658,233,0
988.6,236.2,0.8
1547,235.5,0
711.75,235.25,0.5
1650.6,238.72,1.1667
576,238,0
1424.3,239.67,0
1552.1,240.82,1.1818
668.5,240.5,0
990,240,0
1428.5,242,0
1063,244,0
1126,244.5,1
1549,244.5,0
1565,244,0
1569.3,246.33,0
1667,247,0
1665,249.5,1
1594.8,250,0.8333
1813.5,249.67,0.1667
1317,250,0
1301,251,0
1315,252,0.5
1317,252,0
1087.7,254.33,0
684.19,256.44,0.5
1027,255,0
897.14,258.57,0.4286
1359,258.5,0
1065,259,0
1847,259,0
979,263,0
1525,263,0
864,265,0
926,265,0
1565,266,0.5
1086.2,268.4,0.6
1789,267.5,0
1744.2,270.33,0.4167
703,271,0
758.62,272.25,0.875
1242.5,272.5,0
1448,272,0
1553,273.15,0.3846
1055,273.67,0.3333
1061.5,272.75,1.8125
1183.5,273,0
938,276.44,0.2222
1548.3,274.67,0.6667
695.75,275.5,0.5
764,275,0
1212.1,276.07,1.4
1565,276,0.5
1076.3,276.67,0.3333
964.67,278.83,0.1667
1157,280,0
1200,280,0
1157,282,0.5
1200,282,0.5
1725,282,0
1274,283,0.5
1199.4,284.6,1.4
1725,284,0.5
1727,284,0
626,285,0
1358.5,288.42,1.375
1849.2,290.4,0.6
739,291,0
1040.8,291.33,1
689,292,0
839,293.8,0.6
1247.9,295.19,2.8542
693.75,294.5,1.125
954,298.5,0
1293,299,1
714,300,0
714,302,0
1611,303,0
744.5,306,0
1164.2,306.75,0.4167
736,308,0
742,309,0
1007.1,311.25,1.25
922.6,310.8,1
1168.6,313.25,1.125
1837.5,312,0
1517,313.67,1
1001.5,314,0
1837.5,314,0
546,315,0
1525,315,0
691,316,0
1255,317,0
1301,317.67,0.3333
1341.5,318,0
1706,319,0
1340.5,320,0
1520.7,321.67,0
1662.7,322.67,0
988,323.67,0.3333
1332.1,323.57,0
1141,327,0.5
1143,327,0
1230.4,329.38,1.2308
780,328,0
1839,328,0
1175.2,329.73,1
639,330,0
795.5,329.67,1.3333
1157,330,0
1141,331.33,0.3333
1149,331,0
1647,333,0
818.5,334,0
1429,334,0
1398.4,336,0
