"col","row","z"
302,548,0
577,620,0
681,626,0
1138,643,0
1188,738,0
737.7,751.4,0.4
633.5,768,0
1754.5,788,0
1341,825,0
407,875,0
972.25,879.75,0.75
1132,903,0
567,922,0
1018,927,0
1501,929,0
666,947,0
1110.8,950.4,0.8
481,963.5,0
1108,966.33,0.3333
1975,992,0
222,1018,0.5
2228.2,1040,0.6
1738,1052,0
1738,1054,0
2002,1057,0
1025,1062,0
1027,1062,0
1079,1071.7,1
874,1084,0
1280,1095,0
1048,1097,0.5
1048,1099,0.5
878,1108,0
756.8,1108.8,0.6
2890,1154,0.5
377,1167,0.75
355,1168,0
357,1168,0
1611.5,1183,0
457.75,1189,0
895,1190,0
876,1194,0
324.5,1208,0
544.5,1224.5,0
2660,1259,0
1785.2,1296.3,0.4167
1225,1298,0
1227,1298,0
492,1313,0
494,1313,0
2902,1351.6,0.8571
1820,1356,0.5
1039,1370,0
1099.5,1373.7,0.5
1014,1389,0
1897,1389,0
1014,1391,0.5
516,1416,0
2953.5,1418,0
2233,1427,0
1416,1429,0
885,1431,0
2599,1447,0.5
438,1453,0
3549.5,1456,0
1502,1459,0
889,1469.5,0
2790,1470,0.5
2613,1478,0
2270,1482,0
2272,1482,0
2903,1494,0.5
3269,1494,0
2995,1510,0.5
2573,1539,0
3181,1543,0
483,1580,0.5
635.2,1593,0.4
3561,1599,0
2264,1609.5,0
599,1632,0
3275,1659,0
3279,1659,0
3561,1661,0
1459,1696,0
1581,1697,0
3128,1716,0
3298,1721,0
1738,1723,0
3295,1727.7,0.4444
3873,1742.3,0
915,1745,0
783,1761,0
1382,1792,0
1384,1792,0
3470,1801,0
3632,1802,0
675.5,1829,0
3639,1847,0
1020,1872,0.5
3123,1872,0
869,1874,0
885,1878,0
652,1885,0
3593,1901,0
3516,1920.4,0.4
3514.2,1923.2,0
3626,1930,0
3330.5,1935.8,0.75
909,1948,0
1271.5,1965,0
1842,1987,0
2154,1997,0.5
2154,1999,0
1233,2023,0
1235,2023,0
774,2030,0.5
2255,2042,0
2075,2054,0
2930.5,2064,0
3570,2068,0
1919,2072,0
1917,2074,0
1919,2074,0
444,2098,0
909,2098,0
3382,2105,0.5
1707,2131.5,0
3786,2133,0
3782,2135,0
3784,2135,0
1435,2156,0
2069,2170,0
3702,2193,0
3704,2193,0
3702,2195,0
2998,2221,0
3383,2231.5,0
