"col","row","z"
1165,173,0
1413.5,259.5,0
1217,314,0
392.83,385,0.3333
907,420,0
1172,545,0
1069,555,0
1071,555,0.5
1069,557,0.5
1480.5,557,0
768,572.5,0
766,573.5,0
678,640.5,0.5
705,665,0
720,692,0
562,727,0
838,762,0
844,810,0
1022,829,0
1418,901,0.5
805,967,0.5
575,975.5,0
664.5,989,0.5
1399,1042.5,0
1015,1065,0
1015,1067,0
1486,1072,0.5
840,1092,0
842,1092,0.5
840,1094,0
669,1143.5,0
673.5,1171,0
599.5,1233,0
550.5,1235,0
1598,1259,0
1598,1261,0
632,1383,0
1418,1384,0
958.33,1425.3,0
472,1437,0
815,1438,0.6667
838,1455,0
840,1455.5,0
1322.7,1477.3,0
1327,1480,0
1021,1506,0.5
1339.5,1553,0
673,1611.6,0.4
733.5,1611,0
1184,1617,0
1184,1619,0
604.5,1622,0
604.75,1624,0.75
1101.3,1642.3,0.7143
711,1659,0
632,1663,0
316,1691.5,0
314,1692,0
1098,1723,0
1101,1757,0
1281,1858,0
835,1890,0
519,1947.5,0.75
335.5,1952,0
591.67,1969.7,0
254,2039.5,0
974.5,2231.8,0
519,2338,0
1415,2593,0
183,2608,0.5
183,2610,0.5
925,2610.5,0
413,2612,0
1383,2662,0
1069.2,2668.5,0.75
497,2729,0.5
539,2750,0
512,2857,0
1258.5,2884,0
596,2910,0
820,2939,0
1117,122,1
1167,173,1
1167,175,1
1167,177,1
1431,185,1
1176,189,1
741,230,1
743,230,1
956,356,1
1419,379,1
664,388,1
1343,402,1
907,418,1
328,505.5,1
1485,555,1.5
1071,557,1
377,560,1
379,560,1
768.2,570.6,1.6
697,572,1
948.5,594,1
928,607,1.5
676,640.5,1
1287,672,1
317,684,1.5
642,685,1
317,686,1
1025.2,705.25,1.25
1067,732,1
830,751,1
832,751,1
834,753,1
848,789.5,1
850,789.5,1
904,940,1
1035,1049,1.5
1049.7,1060.3,1
566,1086,1
839,1134,1
649,1148,1
753.5,1205,1
552,1233,1
599,1236.5,1
1286.5,1263.5,1
1286.6,1268.2,1.6
833,1308,1
833,1310,1
434,1325,1
1414.7,1380.7,1
1188,1398.5,1
749,1420,1
780,1429,1.5
617.5,1454,1
617,1456,1
617,1458,1
799,1466,1
1325,1480,1
439.2,1507,1.6
677,1513,1
1305,1535,1
1056,1561,1
1416,1588,1.5
745,1607,1
709,1613,1
711,1613,1
979,1628,1
722,1634,1
726,1634,1
623,1672,1
712,1676,2
714,1678,1.5
1234.5,1685,1
818,1708,1
1358,1720,1
1098,1721,1
1100,1721,1
632,1731,1
715,1800,1
1237.5,1810,1
1248,1860.5,1
219,1893.5,1
788,1988.3,1
1358,1987,1
1360,1987,1
739,1990,1
741,1990,1
911.5,1994,1
1138,2018,1
1140,2020,1.5
1140,2022,1
1072.8,2052.8,1.8333
1211.4,2078.2,1
1469,2142,1
925,2209,1
665,2233,1
1379.5,2318,1
994.5,2395,1
914,2460,1
586.03,2517.7,2.3448
877,2577,1
411,2613.5,1.6667
1170,2676,1
499,2729,1
416,2812,1
1336,2840,1
267,2845.5,1
857,2861,1
885,2885,1
1437,2890,2
1400,2978,1
1398,159.5,2
481,257,2
415,412,2
1101,437,2
1101,439,2
362,463,2
361.5,623,2
491,623,2
491,625,2
1491,632,2
315,682,2
1607,695,2
1413,897,2
1419,898,2
1571,906,2
1036,961,2
1038,961,2
667,1023,2
667,1025,2
945,1031,2
1179,1038,2
1091,1091,2
829,1102,2
1025,1219,2
536,1263,2
538,1263.5,2
1502,1292,2
1027,1323,2
1490,1330,2
1492,1332,2
471,1351,2
1416.8,1383,2.5
1551,1409,2
1553,1409,2
780,1427,2
1292.7,1430,2.6667
1141,1433,2
1135,1444,2
559,1450,2
490.67,1452,2.6667
554.83,1452.3,2.8333
559,1452,2
843,1469.5,2
1340,1555,2
285,1559,2
1010,1569,2
1068,1600,2
745,1605,2
717,1644,2
1341,1658,2
317,1688,2.5
1011,1749,2
1103,1756,2
1105,1756,2
988,1757,2
894,1761,2
924,1769.5,2
801,1786,2
1205,1789,2
1249,1858,2
1468,1930.3,2
557,1952,2
286,1990,2
240,2020,2
675,2039.5,2
283,2083,2
1357.5,2159,2
927,2209,2
819.54,2221.9,3.0769
483,2283,2
1051,2317,2
1443,2368,2.5
443,2390,2.5
357.2,2436,2.4
686.5,2452,2
969,2454,2
510,2456,2
759.5,2474,2
839.5,2482,2
1349,2500,2
1371,2602,2
588,2775,2
883,2875,2
1383,2929,2
339,268.75,3.25
972,286.5,3
783,306,3
785,308,3
1462,311,3
586,517.5,3
588,518,3
695,599,3
662,664,3
644,689,3
844,711,3
522,738,3
564,1086,3
1375,1124,3
1106,1276,3
618,1305,3
1313,1355,3
1190,1398.5,3
792,1401,3
792,1403,3
691,1416,3
690.5,1418,3
959,1431,3
789,1454.2,3.6
459,1461,3
461,1461,3
459,1465,3
841,1469.5,3
968,1472,3
1148.7,1477.7,3
1246,1480,3
1352,1501,3
1020,1503,3
721,1524,3
721,1526,3
797,1534,3
1337.5,1557,3
336.33,1577.3,3
431,1578,3
424,1666.5,3
894,1763,3
1238,1770,3
1240,1770,3
1236,1810,3
1235,1845,3
1247,1857,3
1269,1930,3.5
237.5,2020,3
238.25,2023.2,3
1069,2056,3
252,2247,3
970,2309,3
972,2309,3
1477.5,2412.2,3.625
510,2458,3
1347,2495.3,3
455,2497,3
1345.8,2499.8,3.75
183,2610,3
723.14,2631.9,3.7143
651.5,2641.6,3.8438
756.2,2657.4,3
757,2663.8,3
638,2665,3
683,2678,3
617.86,2690.6,3
638,2696,3
621,2709,3
960.9,2725.8,4.0288
1011.4,2750.4,3.8684
958.25,2749.1,3.9688
1021.5,2781.1,3.9979
996.95,2843.4,3.9944
906.55,2873.7,3.9211
866.22,2879.1,3.9814
977,2891.5,3
932.67,2918.3,3
401,280,4
707,388.5,4
623,475.5,4
726.5,482,4
857,495,4
1422,524,4
380,557,4
362,623,4
1401,647,4
1056,673,4
856,683,4
758,930,4.5
585,1046,4
905.67,1111.8,4
1157,1153,4
635,1379.5,4
270,1429,4
877,1439,4.5
787,1455,4
966.33,1472,4.6667
966,1474.5,4
1017,1475,4
1220,1486,4
1017,1492,4
1019,1492,4
799,1533.5,4
1217,1573,4
1114,1592,4
586.25,1638.2,4.25
1033,1642,4
695,1775,4
485,1783,4
487,1783.5,4
759,1815,4
1467.5,1822,4
1466.5,1824,4
1274,1928,4
553,1948,4
338.48,1957.5,4.7826
1481.6,1961.6,4.375
723,1973,4
723,1975,4
279,2081,4
371,2123,4
371,2125,4
941,2150,4
976,2150,4
440,2193,4
1437,2226,4
297,2256,4
385,2257,4
638,2281,4
1054,2319,4
1054,2321,4
1318.8,2323.3,4.6667
1388.5,2345,4
982,2362,4
1166,2378,4
933,2434,4
933,2436,4
360,2555,4
360.5,2557,4
991,2575,4
281,2591,4
1381.4,2601.2,4
735,2602,4
736.75,2605.8,4
706,2607,4
706,2609,4
730.46,2632.8,4
725.2,2627.6,4
675.14,2636.3,4.4286
661.5,2641,4
670,2642,4
783,2641,4
912,2642,4
662,2643,4
657,2645,4
659,2645,4
664,2646,4
656.61,2664,4
666,2648,4
669,2652,4
639.33,2653.9,4
643.5,2653,4
668,2658,4
638.5,2660,4
668,2660,4
746.06,2658.5,4.9375
670,2662,4
672,2662,4
672,2664,4
752.62,2667,4.75
761,2664.5,4
669.5,2666.5,4
634,2667,4
747.21,2670.2,4.6579
765,2668,4
644,2673.2,4
809,2674,4
688,2675,4
741.5,2675.5,4
645.7,2678.3,4
664,2681,4
666,2680.5,4
623,2680,4
761.5,2680,4
629,2681,4
676.11,2684.2,4
662,2684,4
670,2684,4
645.92,2686.9,4
685,2686,4
656.71,2690.1,4
677.84,2692,4
664.57,2692.6,4.1429
654.56,2695.7,4
928.42,2696.5,4.25
906.67,2694,4.6667
658,2695,4
663.64,2697,4
630,2697,4
640,2697.5,4
670.89,2701.7,4
941.24,2703.9,4.449
677,2704,4
681,2704,4
669,2705,4
674,2705.5,4
642.88,2706.9,4.2353
665.8,2706.8,4
672,2706,4
659.67,2710.6,4
665,2709,4
665,2711,4
690.5,2711,4
1002.7,2721.9,4.0189
634,2714,4
679.7,2717.3,4
657,2715,4
666.8,2716,4
686,2716.5,4
658.31,2718.3,4
681,2724.5,4
644,2725.5,4
646.5,2726,4
651,2729.2,4
645,2732,4
1004.3,2737.3,4
952.56,2741.9,4
1018.5,2743.3,4
957,2745.5,4
983.43,2751.9,4
965.88,2754.8,4.1765
1012.5,2757,4
1018,2757,4
1020,2757,4
1022,2757,4
1032.1,2766.1,4
972,2759.5,4
1012.5,2759,4
1018,2759,4
1020,2759,4
1022,2759,4
1012.5,2761,4
1018,2761,4
1020,2761,4
1022,2761,4
1019,2766.5,4
1021,2766.5,4
993.33,2769.3,4
1042,2770,4
1044,2770,4
1034,2771,4
1028,2783,4
994,2794,4
996,2794,4
998.18,2797.9,4
996,2796,4
1019,2799,4
1021,2799,4
1023,2799,4
994,2802,4
996,2802,4
987,2809,4
993.76,2816.5,4
999,2814,4
1031,2820,4
1030,2822,4
1028,2824,4
1030,2824,4
992,2827.5,4
1243,2828,4
990,2830,4
988,2839,4
986,2841,4
988,2841,4
977,2847,4
977,2849,4
974.71,2854.9,4
826,2857,4
980,2858,4
828,2859,4
980,2860,4
828,2861,4
976,2862,4
978,2862,4
844.52,2881.7,4
809,2867,4
811,2867,4
813,2867,4
811,2869,4
813,2869,4
951,2869,4
809,2871,4
811,2871,4
813.75,2871.8,4
947,2871,4
949,2871,4
951,2871,4
812,2873,4
816,2873,4
913.71,2893.4,4
945,2873,4
947,2873,4
949,2873,4
951.5,2873,4
812,2875,4
814,2875,4
945,2875,4
806.75,2877.8,4
812,2877,4
814,2877,4
864.5,2877,4
945,2877,4
802,2878,4
823.38,2880.4,4
895.64,2882.4,4
968.32,2883.4,4
865,2883,4
867.83,2883,4
946.5,2885.5,4
851,2885.5,4
866.2,2887.2,4
861,2887,4
935.5,2891,4
861,2889,4
916,2889,4
921,2889,4
974,2890.5,4
870.28,2897.8,4
892.77,2893.1,4
970,2892.5,4
972,2892,4
833,2891.5,4
863,2891,4
916,2891,4
918,2891,4
943.68,2898.4,4
879,2898,4
890,2898,4
892,2898,4
894,2898,4
842.5,2900.5,4
877,2900,4
879,2900,4
962,2900,4
879.99,2905.3,4.0777
957.93,2905.1,4.1429
927.72,2909.8,4
859,2908,4
881,2911,4
883,2911,4
942.67,2911.7,4
861.5,2912,4
866.81,2918.1,4
873,2913.5,4
881,2913,4
894.31,2917.5,4
909,2916,4
911,2916,4
876,2917,4
909,2918,4
911,2918,4
913,2918,4
928,2918,4
872.5,2919.5,4
883.23,2922,4
893.5,2923.5,4
876.1,2925.5,4
871.18,2925.7,4
905,2933,4
785,310,5
619,360,5
365,453,5
888,590.5,5
891,833,5
887,1185,5
1019.5,1334,5
1054,1441,5
1055.5,1449.5,5
933.5,1461.5,5
1003,1489,5
1019,1490,5
933.93,1487.9,5.9767
1009,1491,5
1011,1491,5
997.78,1539.8,5.8333
991,1574,5
1303,1611,5
1292,1613,5
1476,1650,5
1269,1653,5
1472,1654,5
1420,1672,5
1420,1674,5
581,1793.3,6.0576
1488,1827,5
544,1908,5
550.36,1946.6,5.9898
475.17,1983.8,5
624,1989,5
915,1997,5
1090,2043,5
1093,2043,5
1090,2045,5
1093,2045,5
1090,2047,5
1111,2051,5
721,2140,5
1394.2,2147.8,5
978.5,2150,5
941,2152,5.5
978.5,2152,5
1379,2169,5
1381,2169,5
482,2268,5
1345,2293,5
1329.1,2300.1,5
1341.5,2301,5
1338,2305,5
1340,2305,5
1322,2311,5
1312,2312,5
1132,2315,5
1316.7,2316.5,5
1323.5,2318.5,5
1337.8,2321.8,5
1461.1,2319.1,5
1457.7,2321.3,5
1150.5,2323.5,5
1315,2326,5
1319.5,2327,5
1309.3,2329.7,5
1319,2329,5
1496,2330,5
1498,2330,5
1500.5,2330,5
1315.3,2331.7,5
1319,2331,5
1498,2332,5
1312.6,2334.7,5
1144,2340,5
1145,2342,5
1153.1,2347.2,5
1139.2,2345.3,5
1172,2346,5
1176,2346,5
1157,2363,5
1158,2365,5
341,2379,5
1399,2380,5
588,2386.5,5
616.43,2391.3,5
613.75,2392.2,5.75
608,2392,5
1176,2394,5
1172.3,2399.3,5
1484.5,2402.3,5
590,2408,5
597,2410,5
597,2412,5
697.5,2412,5
593,2413,5
597,2414,5
700,2414.5,5
1186,2416.5,5
582,2423.5,5
584,2423.5,5
589,2425.4,5
631,2428,5
633,2428,5
635,2428,5
616,2430,5
619.5,2430,5
633,2430,5
635,2430,5
633,2432,5
635,2432,5
613,2434,5
615,2434,5
617,2434,5
615.5,2437.5,5
590,2448.5,5
1200,2447,5
1199.6,2449.9,5
1207.9,2453.3,5
1222.9,2457.9,5
1224.7,2463.2,5
1210,2463,5
1335,2480,5
1335,2482,5
828.06,2592.8,5
1392,2612,5.5
808.12,2617.1,5
799,2625.5,5
902.94,2628,5
788.8,2626.8,5
821.56,2629.6,5
906,2628,5
785.65,2633,5
775.43,2636.4,5
647,2635.5,5
814.5,2636,5
825.61,2642,5
845.4,2638.2,5
901,2637,5
903,2637,5
905,2637,5
799,2639.2,5
773,2642,5
775,2642,5
774,2644,5
855.33,2644.3,5
810.86,2650,5.2273
860,2647,5
753.17,2649.2,5
780,2651,5
782,2651.5,5
900.67,2665.7,5
444,2666.5,5
763.5,2677.5,5
164,2681,5
909.24,2691.5,5
909,2694,5
686.33,2713.7,5
651,2722.5,5
1060,2766,5
910.5,2813,5
948.67,2868.7,5
1310,2909.1,6.0073
1293,2907,5.5
844,2920,5
854.5,2920,5
618,151,6
618,153,6
480.86,256.86,6
632,268,6
367,451,6
1041,525,6
886,590.5,6
908,590,6
851,624,6
526,643,6
526,645,6
403,733,6
403,735,6
1402,752,6
1302,800,6
404,829,6
824.6,1411.2,6
835.5,1423,6
852,1423.8,6
899,1428,6
876,1431.5,6
1184,1432,6
1186,1432,6
1186,1434,6
913.18,1437.3,6.4545
914,1443,6
907,1450.3,6
906,1453.5,6
930,1460,6
939.5,1462,6
928.5,1463.5,6
919.5,1464,6
940,1465,6
1126,1465,6
919,1466,6
929.43,1468.4,6
1130,1469.5,6
959,1470,6
934,1473.4,6
939,1472,6
1017,1473,6
925.36,1476.8,6
929,1475,6
931,1475,6
929,1477,6
931,1477,6
929,1479.5,6
931,1479,6
923,1482.5,6
925,1482.5,6
942,1483.2,6
1224.5,1485,6
1066.5,1489,6
1005,1490,6
1391,1493,6
986.75,1494.5,6
1020,1494,6
940,1498,6
942,1498,6
951.79,1503.3,6.129
944,1499,6
1110,1501,6
958,1504,6
1037.2,1506.4,6
962.75,1508.1,6
1023,1507,6
1004.2,1509.2,6
668,1514,6
1009.5,1515,6
668,1516,6
1010.5,1517,6
1006.5,1519,6
1024,1522,6
1012,1525,6
585.67,1525.8,6.1667
972.12,1525.9,6
1036,1530,6
1008.5,1531.5,6
1048,1533,6.6667
1003,1535,6
1060.5,1535,6
986,1536,6
992,1536,6
1049.2,1540.9,6
1003.8,1542.6,6
1013.3,1543.9,6
1062.9,1544.1,6
1053,1546,6
1060,1547,6
659.5,1551.6,6
662,1549,6
1052,1550.7,6
1049,1553,6
1051,1553,6
1070.5,1558,6
1183,1593,6
1185,1593,6
579.83,1596.6,6.025
1185,1595,6
1183,1597,6
1185,1597,6
1286,1606,6
1301,1607,6
1263,1608,6
837.5,1741,6
763,1751,6
765,1751,6
763,1753,6
765,1753,6
761,1755,6
763,1755,6
765,1755,6
578,1759,6
580,1759,6
582,1759,6
756.5,1765,6
756.5,1767,6
542,1768,6
606,1768,6
756.5,1769,6
765,1769,6
767,1769,6
769,1769,6
606,1770,6
608,1770,6
765,1771,6
767,1771,6
769,1771,6
606,1772,6
608,1772,6
695,1773,6
765,1773,6
767,1773,6
769,1773,6
695.5,1777,6
610.65,1792,6.011
538.04,1791,6.0208
660.82,1793,6.0408
632.87,1805.8,6.0282
599.5,1797,6
599.5,1799,6
663.4,1804.7,6.0851
610,1805,6
606,1807,6
608,1807,6
610,1807,6
606,1809,6
608,1809,6
610,1809,6
542.02,1827.7,6
562,1820,6.5
564,1820,6.5
566,1820,6
609.94,1822.9,6
562,1822,6
564,1822,6
566,1822,6
624,1823,6
562,1824,6
564,1824,6
566,1824,6
568,1824,6
532,1826,6
534,1826,6
536,1826,6.5
566,1826,6
568,1826,6
570,1826,6
558.5,1827,6
601,1829.5,6
605.32,1834.3,6
605,1827.5,6
616.67,1827.7,6
620,1827.5,6
532,1828,6
534,1828,6
536,1828,6
572.93,1834.8,6
558.5,1829,6
649,1829,6
651,1829,6
653,1829,6
532,1830,6
534,1830,6
536,1830,6
616,1830,6
618,1830,6
620,1830,6
558.5,1831,6
649,1831,6
651,1831,6
653,1831,6
620,1832,6
649,1833,6
651,1833,6
545.5,1835,6
615,1836,6
617,1836,6
619,1836,6
542,1837,6
544,1837,6
546,1837,6
582,1837,6
595.22,1841.8,6.0109
542,1839,6
544,1839,6
546,1839,6
582,1839,6
560,1840,6
562,1840,6
564,1840,6
542,1841,6
544,1841,6
