"col","row","z"
415,75,0
975.67,108.22,1.4444
1169,143,0
1099,157,0
1097,159,0
1099,159,0
1050,164,0
1579,191,0.5
1061,193,0
768.33,202.89,0.4444
1533,203,0.5
1389.1,209,1.1429
1407,231.2,0.2
1126,261.5,0
1464.5,261.5,0
680,262,0.5
1582,262,0.5
1584,262,0.5
729.33,264.33,0
680,264,0
925,267,0
927,267,0
1144,280,0
1453,288,0
1455,292,1
382,305.5,0
380,305.67,0.6667
630,312,0.5
1119,311.67,1
1466,333.25,1
1478,339,0
868,344,0.5
1123,346,0
797,347,0
1324,353,0
1636.9,354.43,0
1135,356,0
1643,364,0
872.5,368.25,1.125
400,370,0.5
988.67,416.67,0
1193,422,0.5
1202,422.5,0
814,437,0
812,439,0.5
812,441,0.5
779,458,0
781,458,0
1019,462,0
838,462,0.6667
1512,473,0
944,477,0.5
833,500,0.5
1571.3,538.74,0.3158
1303,541,0.5
917,578,0
919,578,0
747,583,0.25
1187.1,597.25,0.5
1191,600.5,0.5
1620,603,0
1620.7,606,0
552,615,0
475.62,628.75,0
1603,647,0
1603,649,0.5
529,665,0
529,667,0
557,668,0
1128,679,0
1130,679,0
575,680,0.5
1136,697,0
1185,709,0
1297.9,720.86,1.4286
421,729,0
423,733.5,0
1135.5,741,0
1140,746,0
740,766,0
682,787,0.5
822,794,0
676,801,0
1099,804,0
1338,804,0
1235,805,0
1233,809,0.5
957,822,0
959,822,0.5
1399,828,0.5
1403,828,0
996,837,0
1365,838,0
1189.5,854,0
985.83,860.33,0.5
921,862,0.5
856.5,863,0
919.58,865.17,0.5
892,869,0
894,869,0
1396,883,0.5
1478.9,888.29,0.5714
1366.5,893.5,0
534.5,894,0
535,896,0
1105.5,896,0
1402.2,905,0
1570,906.5,0
880,916,0
499,917,0.5
499,919,0
1468.3,925,0.3333
1010,926,0.5
671,927,0
405.75,961,0.25
1491,970,0.5
540.88,974.25,0.75
261,986,0
646.14,989.64,1.4286
660,1000,0
1148.5,1002,0.5
1406,1018,0
912,1022,0
912.5,1026.5,0
1437,1035,0
1243,1040,0
1221,1042,0
1223,1042,0.5
1243.1,1042,0.875
938,1049,0
752,1062.5,0
848,1079,0
1572,1080,0
1588.5,1085,0
1587.8,1087,0.4
1083,1098,0
1085,1098,0
1594,1106,0
325,1113,0
1520,1115.5,0
1522,1115,0
1164,1117,0
1219,1120,0
1221,1120,0
1223,1120,0
1183.5,1121,0.5
749.5,1124.3,0.6667
1021.6,1128,1
757.25,1133.2,0
563,1153.5,0
565,1154,0
1029,1185.8,1.0455
711.14,1191.3,0.4286
847,1191,1
1312.3,1192.5,0.5
1057,1193.5,0
846.6,1197.2,0
1210.3,1214,1
711.5,1219,0
1244,1221,0
1219,1227.5,0.5
573.4,1234.8,0
559,1255,0
1466,1256,1
987,1267,0
903,1271,0.5
989,1272,0.5
991,1272,0.5
1205,1273,0
978.82,1275.9,0.6364
1286,1279,0
385,1288,0
387,1287.7,0.6667
1011,1293,0
1013,1293,0
347.5,1297,0
923,1316,0
1386,1319.8,0.5
1011.1,1332.4,0.75
1314.7,1334.8,0.3333
288,1349,0
290,1349,1
945,1362,0
982,1371,0
1182,1381.5,0
1184,1381.5,0
1561,1390,0
266.15,1402.2,0
829,1420,0.5
829,1422,0
1557,1422.8,0
295,1426,0
294,1431,0
959.2,1435,0.4
359,1436,0
373,1442,0
334,1443,0
816.5,1453,0
817,1455,0
948,1455.5,0
990.6,1455.7,0.6
993,1456.5,0
885,1462,0
1006,1462.8,0.6
790,1464.5,0
625,1466.8,0.6
998,1467,0
1031,1467,0.5
998,1469,0
803,1476.5,0.5
1126,1480,0
1336,1487,0
1230.5,1492,0
1400.9,1502.2,0.5882
1197.5,1501,0
1232,1508,0
1084.2,1512.4,0.8
1164.3,1514,0.3333
1101,1517,0
575.4,1524,1.2
1434,1528.5,0
1431,1536,0
1190.5,1537,0
972,1548,0
1083,1556,0
799,1557,0.5
283,1558,0
1083,1558,0.5
803,1559,0.5
805,1558.7,0.6667
833,1563,0.5
835,1563,0.5
837,1563,0.5
1288,1569,0
973,1574,0
1413,1587.5,0
1358,1590,0
1305,1591,0
1006,1603,0
1008,1603,0
725.5,1604,0
730,1607,0
1010,1607.7,0.3333
507,1608,0
1269,1608,0
978,1636,0
980,1636,0
1327,1639,0.5
680,1640,0
1325,1649.5,0
1233,1662,0.6667
731.33,1666.7,0.5
1016,1675,0
1388,1681,0
1388,1683,0
839.5,1685,0
815,1689,0
817,1689,0
1071,1702,0
1073,1702,0
1069,1704,0
1071,1704,0
516,1709,0.5
672,1709,0
735,1711.7,0.7143
978,1716,0
1339,1722,0
796,1734.5,0
798,1734,0
1222,1736,0
1507.5,1755,0
231,1756,0
233,1757,0
1362,1762,0
1356,1764,0
696,1766,0
1282,1767,0
753,1769,0
753,1771,0
978,1773,0.5
901.17,1779,0
870.88,1780.6,0.625
1309.5,1782,0
873,1785,0
873,1787,0.5
611,1791,0
1189.5,1791,0
1107,1795,0
1349,1802,0
1235.8,1809.8,0
288,1813,0
288,1815,0
1386,1818,0
792,1831,0
1108,1833,0.5
448,1834,0
820,1848.6,0
