293.5,558,1
296,564.5,1
299,496.5,1
299,524,1
302.82,457.27,2.2727
303,490.5,1
311.85,651.92,1
310,463,1
311,391,1
312,463,1
312.5,603.25,1.25
314,462.5,1
320,680,1.5
322.5,564.62,1
323,409,1
324.5,476.5,1
324,383,1
324.33,492,1
325,463,1
326,643.25,1
330,411,1
332.62,722.5,1.25
335,713,1.5
336.56,560.22,2.5556
336.33,684.67,1.6667
337.5,465,1
337,713,1
338,726.25,1.25
339.5,780,1
340,770,1
345,884,1
346,727.5,1.5
351,670,1.5
352.54,681.69,1.1538
356.25,503.75,1.25
356.5,1000,1
357,403,1
358.25,404.75,1.5
358,699,1
359.33,878.33,1
360,698,1
365.25,454.95,2.75
367,1008.5,1
370,358,1
370.09,671.91,2
370.5,806,1
372.29,437.71,1.1429
369.95,876.47,2.5789
374.29,384.29,1
374.5,1151.5,1
375,381,1
377,374.33,1.6667
376,878,1
377,762,1
378,1111,1
380,496,1
381.2,503.2,1.6
380,572,1
385,553.5,1.5
386,445,1
385.84,465.34,2.54
387.62,459.25,1.125
387,735,1
391.5,440,1
391,534,1
393.8,1227.6,1
395,467.5,1
396,966,1.5
398.73,1186.9,1.2
397.4,1216,1.4
398,417,1
398,900.33,1.3333
398.5,1214,1
399.5,741,1
400.17,1230.7,1.3333
400,900.75,1.875
401.25,865.25,1.5
402.5,414.67,1.8333
404.67,957.33,1.5
407,583.5,1
411.57,558.76,1.9524
408.5,908.75,1.25
408,1299,1
409.5,545,1.5
410,856,1
411,927,1
414.25,876.12,1.25
413,927,1
414,510,1
417,412,1
418,711,1.6667
419.67,482.17,1
419,993,1.6667
420.67,860.5,1
420,1294,1
422,507,1
423.9,437.9,1
423,868,1
423.5,870.5,1
424.67,410.67,1
424.5,443,1
424,1294,1.3333
428.6,692.36,1.48
427,1360,1
428,955,1
429,526,1
429,1062,1
431,702,1
431,545,1
431,1358,1
435.88,612.25,1.625
436.14,695,1.7143
436,677,1
436,1150,1.5
437,844,1.5
437,1440,1
440,867,1
440,1101,2.1667
443.67,403,1.3333
444.29,546.86,1.7143
444,946,1.5
444,860,1
446,955.4,1
445.64,993.36,1.6364
446.5,930.5,1.5
447,1040,1
449,1510,1
450,1007,1
450,1009,1
452.11,484.89,1.7778
451,932,1
451,934,1
452,398,1
452.67,493.22,1.8889
452.83,1117.8,1.3333
454,480,1
454.5,1201,1
454.75,1165.2,2
456.67,544,1.3333
456,1518,1
457,1165,1
458.75,585.5,1
458,1200,1
458,1267.5,1
459.87,491.33,1.8667
459,1116,1
461.57,588.57,1
460.75,1356.8,2
462,421,1
463.5,738,1.5
463,740,1.5
463,766,1
464.45,1229.9,1.85
464,562.5,1
465.71,1537.6,1.1429
466,1543,1
467,1379,1
468,1005,1.5
468,1349,1.5
469,460,1
469,1521,1
471,540,1
472.5,542,1.5
472,546.5,1
473.43,728.9,1.381
473,540,1.5
473.25,956.75,2.8333
477.2,522.63,2.5918
475,1256,1
476.6,547,1.2
476.5,948,1
478,298,1
478,742.5,1
481,375,1
481,729,1
482,580,1
482,683.5,1
482,948.5,1
484,1130,2
485,653,1
486,1330.3,1
487,1161,1.6667
488,308,1
489,673.5,1.375
489.33,766.33,1
488,1239.4,2.2
488,1601,1
490,306,1
492.14,964.91,2.4091
490.5,1592,1
490.5,1594,1
494,753,1
494.29,1130,2.1429
495,518,1
495.5,661.5,1
495,1342,1
494.26,1537.3,2.4211
497.45,951.64,1
496.4,969,2.2
497,429,1
497.12,900.62,2.375
497.5,1058,1
497.2,1342,1.8
497.5,467.25,1.75
499.62,1231.8,1.125
500.92,470.75,2.3333
501.33,604.33,1
499.73,657.73,2.1818
503.75,1324.8,1.25
504.67,367.67,1
505.87,1397.1,3.6522
505,428.5,1.5
505.5,576.5,1
506.14,831.14,1.5714
507.67,788.67,1
507,809,1.5
507,811,1.5
507.89,1058,1.5556
507.2,1137.8,1.4
509.65,1424.3,2.75
508,953.25,1.25
509,1102.5,2.6923
509,601.5,1
510.25,1104,1.25
509.75,1159,1
510,401,1
511.8,487.04,1.72
512.53,886.24,1.4118
512.14,789.54,2.4286
513.04,1346.2,3.36
513,467,1
513.25,1163.2,1.5
515.5,1447,2
516,1222,1
516,1224,1
517,1091,1
517.6,1330.8,1
518.75,575.75,1.75
519,800.5,1
519,1101.3,1.3333
521.5,1587.9,2.0357
521,857,1.5
521.93,1275,1.5333
523.44,309.78,1.6667
522,1311.5,1
525,1137,1
526,337,1
527.4,512,1.6
525.96,382.93,3.5435
531,398.14,2.7143
531,607,1.5
531,756,1
532.67,634,1.3333
533,607,1
533.4,659.2,1.2
534,682.11,1.5556
536,384.33,1.7778
535,407,1
536.39,950.33,2.0556
535.9,1069.7,1.6
537.25,1263.6,1.3125
537,1319,1
539,329,1.5
540.41,665.65,2.2353
540,537,1
540.94,945.11,3.5556
543.33,420,2.4444
541,902,1
542.75,804.75,1.8333
544.2,1445,1.4
545,1348,1
545,1449,1
546.33,417.33,1
549,390,2.1111
547.67,749.33,1
548,808,1
548,866,1
548,868,1
548.33,1586,2
549,465,1
549,1081.3,1.3333
552.5,896.5,1
552.83,1290.7,2.1667
554.67,600,1
555.8,520.8,1.2
555.33,965.67,1
556.5,1106,1
557.33,622.33,1
556.25,1097,1.75
558,1095,1
558.33,1504.8,2
559.75,580.12,1.625
559,661.2,1.4
559.33,961.67,1
560,1460,1
562,535,1.3333
562.5,531,1
562.5,533,1
563.29,682.86,1
562,1378,2
565.4,348.4,1.8
565.5,749.5,1
567.69,1227,1.3077
565,1294.9,3.3125
566.75,1424.4,1.3333
569.39,664.83,1.7222
567,1355,1
568.33,618,1.3333
568,1201,1
569,1248,1
571,1424,1
575,1473.5,1
577.11,694.42,2
579,517.15,2.0769
577,1285,1
578,489,1
578.38,1438.4,1.625
579,939,1
580,1591,1
582.79,1483.8,2
581.5,1564.7,1.6667
583.5,1206.1,1
583,1256.1,1.6
584.5,1033.3,1.8333
588,773,1
588.33,1093,1.3333
589.5,1166,1
594,581,1
594,908.5,1.25
594,1327,1
596.12,352,1.625
595.83,644.33,1
598.76,840.66,2.6897
600,583.71,1.7143
602.53,626.51,3.2558
602,1471,1
604.67,1160.7,1
604.73,1613.6,3.4091
606,685,1
607.75,888.5,1
609,1478,1.5
610.12,1063.5,1.875
611.33,1082.5,1
613.5,927.5,1.75
614.5,1177,1
613.8,1446.4,2.7
617.2,604.4,1
616,891,1
615.75,1131.6,2
617.75,420.5,1.625
621.85,404.54,2.0385
621.25,1104.4,1.9167
622.5,582.62,1.875
623,1386,1
624.67,806.67,1
627.42,1401,2
627,400,1.5
627.5,800,1
630.92,1050.4,1.8333
630,348,1
631,782,1
631.75,857,2.5
639,888,1
640.12,1161,1.375
641,1451,1
643.33,504.83,1
643,338,1
643,438,1
644.92,911.25,2.6667
644,1083,1.5
644,1085,1.5
647,353,1
648,1373,1
647,1375,1
649,296,1
650,844.5,1
653.65,736.41,1.7059
652.75,375,1
652,1022,1
652.5,1064,1
653,587,1.5
653,754,1
655,757.6,1.4
656,344,1
656,421.6,1.2
658.14,785.07,1.6429
656.33,992.44,2.6667
657,999,1
657,377.5,1
657,380,1
656.75,690.5,1.75
657,1159,1.5
658,418,1
658.33,990,1.6667
659.29,1020.8,3.3158
659,1489.6,1.4
662.33,1124.3,1
665.62,521.69,1.3846
667.75,314.12,1.5
667,502,1
668.25,1481,1
667.87,1083,2.3333
668.31,1096.6,1.6154
670.33,1101.9,1.7778
670,1150,1
671,615,1
673,615,1
673,1080,1
674,1065,1.5
676.75,521.58,2.75
675,1547,1
675,1549,1
676.67,540.33,1
678,370.67,1.3333
678,1327,1
679.67,1343,1.3333
680,1327,1
683,749,1.5
682.8,859.8,2
684,371,1
684,1112,1
683.33,1115,2.6667
685.67,806.33,1
685,1344,1
687.5,365,1
688,723,1
689,327,1.5
690,614,1
690.44,758.89,1.4444
690,1115.5,1
691,611.5,1
695.29,299,1
694,595,1
695,427,1
696,595,1.5
696,1320,1
697,1329,1
699,331,1
701,780,1
700,791,1
701,1318,1.75
702,1141,1
703,1164,1
705,506,1
706,1168,1
705,1492,1
707.5,567,1
706.75,1517,2
709,427,1
715.74,332.74,1.5652
713,773,1
713,775,1
712.5,866.5,1.5
716.07,632.47,2.2
717,1339.2,1.4
718,1337,1
717,1465,1.5
719,774,1.5
720.67,597.67,1
723,864,1
725.5,430,1
725.5,432,1
725,1426,1
727,1327,1
728.43,1425.3,1.9048
729,1241,1.75
733,513,1
734.29,1165,1.5714
734,1326.5,1
736,1327.3,1.6667
737,648.83,1.6667
737,891.75,2.5
740,750,1
740,1549,1
741,428,1
743,1017,1.5
743,1086,1
746.75,428,1
746,544,1
748,544.33,1.3333
748,671,1
749,400,1.5
749,1495,1
750,914,1
750.75,1135.2,1.5
750,1503,1
751,932.5,1.75
751,1495,1.5
752,1305,1.5
755,673,1
756,1007,1.5
757,1649,1
767,1291.5,1.5
769,375,1.5
772.5,444.7,3
770,1024,1
770,1338,1
771,1202,1
773.5,1184,1
777.29,884.29,1.1429
777,544.33,1.3333
777.5,1010,1
780.11,783.11,1.6667
780.33,1280.7,1
781,341,1
782,354,1.6667
782.57,755.57,1.8571
785,1292.8,1
785,981,1
785,1288,1
785,1587,1
786,1053,1.5
787,345,1.5
787,965,1.5
786.83,1474.7,1.3333
787,1529,1
789,276,1
791.69,1380.8,4
791.57,1484.7,1.5714
792,846,1
792,1202,1
794,739,1
795.48,806.88,1.48
794.67,1197.2,1.6667
796,762,1
798,479,1
800,1452,1
801,1069,1
801,1194,1
802,734,1
803.38,1202.5,2.25
804.2,1345.4,1.4
805,379,1
806.7,728.6,1.4
805.78,979.11,2
806.23,1072.7,2.8462
807.67,560.17,1.3333
808,408,1
808,1244,1.5
810,410.5,1
811,285,1.5
811.29,1251.6,1.5714
813,1236,2
815,388.4,1
814,492,1
814.4,739.4,1.4
814,920,1
816.5,395.04,2.3077
815,1235,1.5
818.55,275.82,2.3636
818.24,887.09,2.6176
819.64,968.09,1
817.96,1577.2,3.4643
820,1574.5,1
821.33,391.33,1
821,584,1
824.6,721.42,1.85
825,712,1.5
826,998.8,1.6
827.67,1327.7,1
828.5,715,1
829.82,764.64,1.5455
829.5,1218,1.5
830.89,1280.8,1.5556
831,535,1
832,856,1.5
834.67,841.67,1
834,983.38,1.875
835.5,578.5,1
835,922,1
834.5,1081.9,1.625
836.57,488.71,1.8571
837,1443.5,1
840.4,856.2,1.5
843,959,1
843,1194,1
843,1196,1.5
847.4,733.4,1.2
847.84,402.74,2.1579
849,927,1.5
851,515,1.5
851,517,1
854,1602,1
855,761,1
856,1275,1
859,306,1
859,782,1
866,489,1
866,1014,1
867,1343,1
869,1197,3
870.5,322.5,1.5
871,317,1
871,896,1
872,683,1.5
874.67,813.73,1.8
875,900,1.5
875.67,678,1.6667
879,372,1
879.71,385.71,2.2857
881,1028,1.5
882.5,874,1.5
883,924,1.5
885.93,919.6,1.8
885.33,1203.7,1
887.64,903.73,1.3636
886,1160,1
886,1303,1
887.67,1032.7,1
888.67,503.67,1.6667
888,588,1.5
888.8,611,2.6
888,1159.5,1.5
889,847,1
889.14,1407.6,1.2857
890,1160,1.4
891.12,1349.4,1.625
892,448,1
893.6,848.6,1.8
894.75,1406,2.5
895.75,1122,1.75
897,498,1.5
899,397,1
899,1033,1
900,1252,1
901,1135,1
902.75,580,1
903,1135.5,1
903,1546,1
904,924,1
905.33,1279,1.6667
906,892,1
908,892,1
908,1250,1.25
909.25,649.25,1.25
908.6,1135.5,1.8
910,1249.3,1.3333
910,1425,1.5
911,970,1
913,626,1
913.5,1061.8,1
918,1343,1
918,1345,1
919,668,1
920,840.2,1.8
921,667.5,1
921,926,1.5
922.5,832.5,1
923.88,606.38,1.6875
924,1116.2,1.625
923,1527,1
926,979,2
927,1016,1
927,1018,1
929,1504,1
932,739,1.5
934,816,1.5
937,748.5,1.5
937.67,1149.7,1
938.25,684.62,2.25
939,562,1
940,1092,1
941,348,1
942,361.5,1
944,653,1
943.67,1092,1.6667
947.2,509.8,2.2
947,1314,1
948,657,1
949.33,345.67,1
950,509,1
952,1175,1
952,1217.5,1
954,1057.5,1.5
954,1217,1
956,1297,1
956,1299,1
956,1375,1
957,571.67,1.3333
958.33,1074.7,1
960,295,1
960,1436,1
962,715,1
962,1251,1
960.71,1487.1,2.8824
963,1322,1.5
964,1251,1
964,1487,1
973,243,1
973,1055,1
973,1311,1
977,369,1.5
978,1228,1
978.5,1226,1
978.67,1375,2.1667
981,1373,1
982,1371,1
983.25,664,1
984.71,712,1.7143
987,667,1
988,319.5,1
990,572,1
988,744,1
988.6,963.8,1.4
990,1287.2,1.4
991,546,1.5
993,404,1
993,957,1
993,959,1
995.17,986,1.3333
995,275,1
995,1321,1
995,1447.7,1.6667
996,308,1.5
996,925,1
998,1474,1
999,751,1
1001.7,1042,1.8333
1002,443,1
1004,400,2
1004.5,745,1
1006.1,802.36,1.9091
1005,1296,1
1006.7,1035.7,1
1009.3,1495.7,1.3333
1012,1325,1.5
1012.3,311,1.6667
1012,415,1
1013.7,1226,1.6667
1014,1260,1
1015,460.5,1.5
1015,1034,1
1016,1381,1.5
1017,1247,1
1018.5,453,1.5
1018,974,1
1018,1299,2
1019,1254,1.5
1021,565,1
1023,564.2,1.6
1025,1003,1
1029,254,1
1031.7,677.57,1.1429
1031.8,509.75,1.25
1031,707,1
1032.7,1158.7,1
1032.6,536.86,1.7143
1035.1,1530.1,3.0588
1035,536,1
1035,1171,1
1037.2,701,1
1038,501,1
1039.8,816.67,2.1667
1040.6,1181.3,3.9333
1041,986,1
1042,558,1
1042,692,1
1044,701,1
1044,1011,1
1048.8,293.17,1
1049.8,1412.8,1
1052,904,1
1052.4,951.75,2.625
1052,1481.3,1.3333
1053.4,578,1
1053.5,1073.3,1.6667
1055.2,1086.6,1.3333
1056,1347,1
1057,961,1
1058,726,1
1061,1156,1
1062.4,1113.1,1.5333
1064.8,895,2.125
1066,465,1
1067.8,823.42,2.4167
1072,591,1
1073,1147,1
1073,1227,1
1075.1,847.5,1
1074,984,1
1076.5,843,1.625
1075,1233,1
1079,1123.6,3.44
1078,879.5,1
1079.2,537.75,1.75
1080.3,836,1
1080,1025.6,1.4286
1080.7,486.67,1.3333
1081.5,530,1
1083,1176,1
1084.2,244.5,1.75
1086,534,1.6667
1085,1148,1.5
1086.1,1220.4,2
1087,514,1.5
1088.7,1032.7,2
1089,990.5,2
1093.5,537,1.5
1094,266,1.5
1099,413,1.4
1098.8,1137.7,1
1100,806,1
1100,813,1
1102,852,1
1101,1585,1.6667
1103.5,1315,1
1104,797,1
1105,1082,1
1105.2,1035,1
1105,1313,1
1108,469,1.5
1107.5,1027.6,2.75
1111.7,1254.3,1.3333
1112,1330.5,1.5
1113,1032,1
1116.5,1035,1
1117,585,1.6667
1118.5,1159.5,1
1119,419,1.5
1119,832.5,1.5
1119.6,1207.6,1.4
1119.5,958.5,1.5
1120,1246,1.5
1121.5,1281,1
1124,1445.4,1.25
1127,1305,1
1128.7,1403.9,1.1429
1129,1079,1
1129,1305,1
1132.8,1081.1,1.4
1133,503,1
1135,501,1
1135,503,1
1135.5,865.5,1
1137,1137,1
1139,587,1.5
1139,589,1.5
1141,285.5,1.5
1142,422,1
1142.2,1411,1.5
1143.5,1266,1
1143.5,1421.5,1
1145,1227,1.8
1146,875,1
1148.8,1054.8,1.125
1147.7,957.5,1.1667
1151.4,824.94,2.1875
1151,1393.7,1.3333
1152,1204,1
1153.9,713.88,1
1153,801,2
1153,879,1
1154,894,1
1156,952.75,1
1154,1325,2.7333
1162.8,1333,1.1667
1163.5,807.5,1
1163.7,1346.5,1.6667
1164.3,943.5,4.25
1165,943,1
1174,1063,1.5
1174,1065,1
1175.3,592.17,1.8333
1176,1063,1
1175.5,1127.2,1.75
1177,669,1.5
1178,647.67,2
1182,549,1
1182.8,746,1.4444
1182.5,788.5,1
1187.8,493,1.5
1187,648,1.5
1189,648,1
1190,575,1
1191.3,665.64,2.0909
1192,631,1.5
1192,1364,1
1192,1387,1
1192.5,1389.7,2
1192.6,1066,1.7143
1201,547,1
1202,1458,1.5
1203,493,1
1203,495,1
1203,497,1
1205,1452,1.6667
1208,1153,1
1210.9,1321.2,1
1211,928,1.5
1211.8,761.5,1.75
1213,922,1
1213,924,1
1213,1083,1
1213,1494,1
1218,1310,1.5
1219,789,1
1219.5,1234,1
1221.2,1385,1.6667
1223,1008,1
1226,1053,1
1225.6,1286.4,3.1429
1227,945,2
1230.5,786,1
1233.5,1511.8,1.5
1235,1008.5,1
1242.4,938.58,1.697
1241.4,498.86,2.8571
1243,1291.8,1
1243,1066,1
1243.2,1449,2
1247.2,1350,1
1247.5,1074,1
1248,1072,1
1248.4,1318.2,1.4
1248.1,1323.5,4.0714
1250,1510.8,1
1252,569.6,2.3
1249.5,1310.3,2.5455
1252.4,1004.4,1.6957
1253,1049,1.6
1252.2,1368.5,1
1256,1015.5,1.5
1258,1314,1
1260,1479,1
1263,1342,1
1263,1511,1.5
1265,1511,1
1266,1202,1
1271,1150,1
1270,1167,1.8
