"col","row","z"
1107,154.5,0
1109,154,0
1108.6,160.8,0
450,258,0
1331,297,0
180,302,0
900.22,303.22,1
480,315,0
667,367,0
862.78,452.11,0
264,462,0
1358,489.6,0
1113,491,0
700.95,494.29,0.5714
726,502,0
728.33,502.67,0
415,508,0
718,514,0
720,513,0
722,517.5,0
215,542,0
710,557,0
1292.6,563,0
568,577.5,0
1276.5,585,0
566,609.5,0
976,618,0
847,645,0
1148,651,0
514.5,668,0
1179,704,0
1179,706,0
883,785,0
1190,804,0
561,855,0
1235,855,0
285,891,0
587,939,0
1425,940,0
1425,942,0
1427,942,0
1429,942,0
404,950,0
220,974,0
754,977.33,0
724,1044,0
795,1059,0.5
342,1097,0
344,1097.5,0
525,1127,0
579,1129,0
321,1228,0
1457,1324,0
949,1341,0
712,1358,0
714,1358,0
712,1360,0
712,1362,0
695,1375.3,0.3333
532,1426,0
833.33,1471.3,0.3333
498,1481,0
661,1531,0
909,1561,0
1364.3,1561,0.3333
909,1563,0
911,1563,0
376,1654.3,0.3333
378,1654.5,0
695,1798.5,0
1533.8,1823.3,0.6667
254,1839.9,0.8571
774.2,1976,0.4
501,2048,0
501.5,2074.5,0
294,2082,0
294,2084,0
1465,2146,0
1504,2208,0
1505,2210,0
1322.5,2221,0
509.5,2280,0.5
862,2285.3,0.3333
864,2285.5,0
591.5,2293,0
1414.2,2309.4,0
987,2316,0
991,2325,0
1417.6,2326.6,0.5714
1293,2340,0
1004,2357,0
1369,2388,0
650,2413,0
960,2420,0
265,2422,0.5
339,2434,0
1544,2436,0
1545,2459.5,0
584,2475,0
483,2609,0
1150,2624.5,0
419,2907,0
638,2984,0.5
463,3000,0
1278,80,1
754.25,181,1
542,185,1
843,220,1
1252,223,1
877,226,1
603,242,1
836,244,1
1292.5,245,1
1061,256,1
895,306,1
520.5,317,1
520,319,1
640,389.5,1
937,399,1
635.5,441,1
1359,492,1
411.88,516.75,1.5
1348,517,1
1151.5,569,1
855,600,1
855,602,1
168,611,1
1212.7,624,1
323.5,709,1
458.67,718.33,1
1118,718,1
1201,735,1
1203,735,1
887,783,1
886.5,785,1
1231,814,1
1056,845,1
1289,882,1
1289,884,1
284.67,886.33,1
418,895,1
478,900,1
478,902,1
1439,915,1
1441,915,1
1486,990,1
615,1032,1
615,1034,1
615,1036,1
1075,1037,1
793,1059,1
1114,1102,1
1274,1112,1
1449,1114,1
930,1149,1
753,1173,1
755,1173,1
238,1176,1
572,1177,1
1096,1201,1
319,1203.2,1.9231
771,1240,1
771,1244,1.5
902,1262,1
632.2,1265.2,1.4
629,1311,1
706.6,1318.6,1.6
642,1348,1
714,1360,1.5
697,1375,1
488,1446.5,1
833,1469,1
1272,1538,1
620,1593.5,1
622,1592,1
618,1593,1
622,1594,1
618,1595,1
1086.5,1645,1
1086.5,1647,1
374,1654,1
777,1656,1
1229,1717,1
1229,1719,1
757,1740,1
757,1742,1
755,1744,1
950.5,1981,1
1369,2115.7,1.4286
822,2118,1
664,2126,1
610,2135,1.5
1070.3,2156,1.6667
606,2173,1
742,2210.5,1
1323,2217.4,1
563.71,2223,1
780.5,2249.8,2.3889
975,2257,1
1443.9,2288.2,1.75
1218.5,2315.5,1
1004,2318,1
1378.5,2360,1
1173,2391,1
1175,2390.2,1.75
419,2404,1
648,2411.1,1.4286
960,2418,1
1523,2460,1
469,2477,1
699.5,2539,1.5
1193,2620,1
588,2641,1
1140,2653,1
760.25,2786.5,1
1083.8,2896.6,1
355,2955,1
847,140,2
1110.2,161.25,2.8333
301,190,2
303,190,2
1386,194,2
670,229,2
672,229,2
1225,230,2
431,242,2
835,242,2
996,246,2
1222,321,2
1164,335.5,2
1162,336.5,2
1245,340.4,3.4
1133.3,355,2
1432,379,2
1252.5,383,2
935,396.11,2
290,419,2
289,461,2
291,461,2
1162,463,2
934,532,2
936,532,2
934,534,2
936,534,2
213.5,542,2
214,544,2
1337.5,562,2
689,572,2
227,591,2
496,628,2
892,637,2
847,644,2
1146,676,2
1148,676,2
712,697,2
832,701,2
830,701,2
1304,759,2
862,762.5,2
1079.5,799,2
598,809,2
1360,829.5,2
1075,832,2
1058.8,845.25,2
926,855,2
1457,891,2
1457,893,2
408,905.5,2
1436.2,910.2,2.6
907.67,922.33,2
970,942,2
1427,944,2
1481,947,2
756,978,2
758,978,2
415,981,2
1180,987,2
1034,993.75,2.75
1032,994,2
321.18,1071.8,2
1253,1128.5,2
1255,1128.5,2
759.5,1172,2
1016,1207.5,2
324,1230,2
798,1251,2
1124.4,1294.2,2
450,1312,2
1455.5,1323.5,2
761,1340,2
1002,1341,2
1255,1343,2
711.5,1357.5,2
712,1360,2
824,1391,2
946.67,1398.3,2
974,1403,2
852,1429,2
1073,1444,2
663,1448,2
933,1456,2
953,1475,2
634,1507,2
1274,1532,2
1341,1537,2.2
1089.7,1597.1,2.4286
843,1641,2
1206.7,1702,2.6667
1157,1742,2
1062,1776,2
1208,1796,2
1175,2005,2
1272,2073,2
612,2135,2
1120,2137.8,2
1066.5,2152.5,2
1479,2173,2
1435,2198,2
784,2208,2
786,2208,2
592,2291,2
592,2293,2
817,2314,2
1127,2340,2
1414,2352,2
1376,2394,2
1278.5,2410.5,2
688,2446,2
690,2446,2
1550,2455,2
587.67,2474.3,2
886.33,2527.3,2
419.5,2553,2
1150,2624,2
1341,2698,2
1352,2787,2
1020,2802,2
1020,2804,2
717,154.2,3.4
1165.5,307.75,3.75
513,311,3
515,311,3
1220,323,3
1222,323,3
1249.3,372.33,3
1047,387,3
668,421.5,3
287,431.25,3
977,448,3
291,463,3
820.5,491,3
1387,504,3
923.5,550.5,3
1318,554,3
382,577,3
382,579,3
826,606,3
1468,626,3
1468,628,3
845,648,3
853,666,3
964,696,3
657,729,3
899,837,3.5
1002,851,3
720,873,3
521.5,893,3
521.5,895,3
373,911,3
616,946,3
1042,951,3
1372,955,3.5
585,990,3
1072.7,1037.7,3
1224,1133,3
470,1192,3
560,1229,3
1303,1276,3
1459.6,1322.8,3
396,1329,3
1054,1329,3
1383,1345,3
433,1490,3
1220,1554,3
677,1688,3
1154,1727,3
1148,1731,3
458,1840,3
684,1852,3
685,1857,3
689,1857,3
1565,1918,3
862,1995,3
862,1997,3
692,2157,3
692,2159,3
1202,2225,3
508,2278,3
1414.5,2308.5,3
656,2310,3
816.2,2311.6,3
1169,2340,3
1576,2364.5,3
1578,2364.5,3
400,2385,3
878,2402,3
876,2402.5,3
880,2402,3
891,2528,3
1436.3,2561.7,3
436,2634,3
393,2921,3
1265.7,80.667,4
1261.5,81,4
1173,92,4
420,215,4
668.12,220.88,4.375
657.5,265,4
421,269,4
421,271,4
1448,272,4
421,273,4
656,278,4
568,364,4
1242,386,4.5
1377,407,4
664.96,420.4,5.36
706,444.5,4
1398.1,454.14,4
598.6,506.8,4
670.5,529,4
1135.1,575.12,4
1294,627,4
1301,632.5,4
597,641,4
1172,645.5,4
1170,646,4
517.67,655.33,4
1236,655.5,4
1238,656,4
461,721,4
842,762,4
861,765.67,4.6667
1267,788,4
989,878,4.5
410,906,4
412,906,4
616,942,4.5
843,945,4
1376,951,4
1342,961,4
1032,994,4
751,1015,4
751,1017,4
250,1048,4
399,1068.5,4
1389.7,1166.3,4
947,1168,4
594,1306,4
1343,1374,4
369,1389,4
978.5,1415.2,4.4
498,1482,4
498,1484,4
500,1484,4
1154,1723,4
938,1725,4
845,1915,4
1173,1984,4
773,2120,4
772.5,2136,4
1350,2179,4.5
1352,2179,4
367,2288.2,4
1513,2311,4
970,2327,4
1216,2340,4.5
1207,2345.5,4
713,2392,4
649,2407,4
555,2493,4
1352,2774,4
1379.4,2796.8,4
829,128,5
1310,146.33,5.6667
543,151,5
216,246,5
1201,290,5
444,312,5
1340,329.5,5
1346.5,372,5
1240,387,5
289,431,5
1207,433.5,5
1204,439,5
916.5,477,5
1116.7,478.67,5
1269.9,490.29,6.0952
622,495,5
576,507.29,5.2857
960,531,5
642.5,536,5
1238,536,5
1007,572,5
1107,616,5
559,625,5
1097.5,626,5
1184,670.5,5
804,699,5
844.5,762,5
859,771,5
861,771,5
1257,785,5
792,797,5
792,799,5
1161,813,5
559,836,5
1493,857,5
987,878,5
501,891,5
363,894,5
246,928,5
220,941,5
624,963,5
626,963,5
458,990,5.5
258,1036,5
311,1043,5
311,1045,5
470,1102,5
470,1104,5
468,1106,5
822,1190,5
1150,1307,5
1230.3,1324.7,5
1251,1369,5
1010,1390,5
702,1442,5
1491,1465,5
627,1509,5
514,1550,5
856,1632.5,5
666.75,1673.6,5.625
480.5,1705,5
977.75,1718,5
1154,1726,5
1023,1843,5
1041,1894,5
844.2,1918.8,5.8
946,1969.5,5
948,1970.5,5
1007,2026,5
1007,2028,5
416,2103.5,5
1278,2151,5
453,2155,5
527,2190,5
527,2192,5
795.5,2203,5
800,2207,5
872,2239,5
1185,2277.5,5
360,2403,5
362,2404.5,5.75
364,2404.7,5.6667
886,2526,5
1360,2599,5
1150,2606.2,5
396,2667,5
1352,2771.5,5
1124.5,2845,5
1166,2857,5
931,2896,5
1055,2917,5
1264,141,6
477,228,6
499.5,248,6.75
1301,279,6
1313,281,6
1084,307,6
278,336,6
398,377,6
400,377.5,6
711,377,6
1061,401,6
1061,403,6
683,418,6
80,431,6
