"col","row","z"
1088,118,0
931,124.5,0
603.71,131.14,0.8571
767,129,0
613.5,140.5,0.5
1043,143.5,0.5
578.64,147.6,0.76
722,145.5,0
789.5,145,0
801.5,154,0
743,157,0
1101,157.5,0
1019,158.5,0
1333,161,0
948.86,163,1
919.22,164.11,1.1111
787,165,0
699.83,166.67,0
763.33,167,0.3333
1036,167,0
1112,168.33,0.6667
1239,168,0
989.57,172.29,0.5714
930.2,174.44,1.08
1128.5,175,0
740.33,176,0.3333
879,178.5,0.5
641,179,0
804,179,0
996.88,182.5,0.875
1477,181,0
862.5,182.5,0
923,183.5,0.5
1056,183,0.5
1202,183,0
772,184.5,0
1050.4,184.6,0.2
1551.3,184.67,0
768.5,185.25,0.5
866.67,187,0.3333
1520.5,187.5,0
1559,187,0
1748.5,190.91,0.6364
572.33,190,0.6667
597.67,190.27,0.6667
807,191,0
767.33,192.33,0
1063.2,192.5,1.125
1558.6,193,0.6
1247,194,0.5
1319.2,193,1.2
1434.3,194.26,0.4737
1752,193,0
1161.5,194,0
1367,194.8,1
891.5,197.25,0.75
1186.8,198.73,1.8667
926.5,199,0
1023.2,199,1
1363.6,202,1.28
1584.3,199,0.3333
1373.2,201.5,1.25
1419,201,0.5
527,202,0
721.67,201.33,0.6667
922.33,202.67,0
1273,202,0
1283.7,203.67,0.6667
1796.3,203.33,0
994.62,204.14,1.2857
1098,204,0
787.67,205,0.3333
1656.5,205,0
887.6,207,1.2
1515.4,207.25,0.75
1721.4,207.54,0.6154
976,207.5,0.5
1190,206.67,1
918,208.33,0.6667
1456,208,0.5
1615.7,210.29,0.8571
1441.5,212.5,0.75
888.7,212.7,1
1359,212,0
639,213,0
1727,213,0
699.12,215.06,1.0625
943.17,217.08,1.1667
1266,215.5,0
1532.2,215.25,1.25
1490.8,218.16,0.9474
533.4,219,0.2
634.57,217,0.7143
1063.9,218,1
1380.5,217,0
1598.4,218.6,0.6
687.67,219,0.3333
716.25,219.75,1
982,220,1
1587,220,0
1730.5,220.5,0
949.5,222.4,1
1066.2,221.06,2.875
1438.7,220.83,1
631,222,0
1762,223,0
1304.7,224.67,0
1507.9,224.43,1.2857
1696,224,0
1229,225,0.5
673.71,227.14,0.4286
1026,226,0
561.2,227.2,1.2
963.5,227.5,0.5
1014.2,227.25,0.25
1032.7,227,0.3333
1387,227,0
626,230,0
1261,230,0
1651.4,230.4,0.7
953.75,231.58,0.5
1790,232,0
1032.5,233.5,0
1638.5,233,0
712,236,0
989,236,0
572,237,0.3333
1650.6,238.62,0.75
1552.2,240.82,0.5882
990,240.5,0
1386.8,241.2,0.8
912,242.5,0
1125.3,244.11,0.4444
1183.2,247.25,1.1875
1064,245.5,0.5
1273.2,246.04,1.2449
1549,245,0
1079,248,0
1665,249.33,0.6667
1595,250,0
1812.8,250.25,0
894,251,0
1192.3,251.2,0.8
1640,251,0.5
1315.3,252.33,0
683.92,256.62,0.4615
748,256.5,0.5
1582.8,258.31,0.6154
897.5,258.5,0
658.15,258.92,1.8462
965,259,0
1065,259,0
1226.2,261.46,1.7917
811.93,265.68,2.0714
681,263,0
979,263,0
1525,263,0
862.88,263.62,0.625
1480,265,0
1565.7,266.8,0.8
1086.4,267.88,0.5
822,269,1.4
1744,270.29,0
703.5,270.5,0
1485,270,0
684,272,0
758.43,272.57,0.5714
1061.9,273.1,0.6
1242.5,272,0
1553.2,273.17,0
937,274,0
1055,274,0
1150.3,273.67,0.6667
695.83,275.33,0.5
1211.9,276.14,0.7143
784,276,0
1076.5,276.5,0
1158.4,277,0.625
1166,275,0.6667
1565,276,0.5
795.57,277.71,1.1429
938.33,277.33,0
964.2,278.4,0.2
1156.5,281.67,0.3333
1200,284.21,1.1429
1275.4,283.54,1.4167
1596.2,282.6,1.5
1612.5,282,0
1767,282,0
1507,283,0
1726,284.5,0
759.67,286,0.3333
1426.9,286.91,1.1818
1620.7,287.17,0.1667
1359.2,288.26,1
1318,288,0
1843,289.5,0
1848.5,289.5,0
739,290.5,0
967.33,290.33,0
682,291,0
1041,291.43,0.7143
1248,295.11,2.5111
1700,292,0
839,294,0.3333
1332,294.17,0.1667
1854,293,0
694,294.33,0.5
1731,294,0
724.38,297,1.125
901.86,296.86,0.8571
1293.7,298.67,1
715.27,302,0.3636
1252.7,300.69,2.8276
1589.5,300,0
1627.5,301.5,0.4
944,301,0
1174,301.5,0.5
1323,302,0.5
842,302,1
1272,302,0.5
1398.7,305.29,0.8571
