"col","row","z"
477,289,0
523,295,0
450,300,0
488.83,305.67,0.6667
671.67,314.67,0
647.57,321.29,0.5714
641,324,0
288.67,324,0.6667
525,325,0
559,328.33,0
303.77,331,0.6923
526.25,333.75,0
384.75,334.12,1.25
866,337,0
704,341,0
980.5,344,0
735.65,350.48,1.1667
851.86,349.43,0
301,349,0
701.65,348.39,1.6087
855,349.5,1
749.94,352.35,0.6471
895,355,0
1043.1,356.43,0
573,356,0
930.4,357,1
541,358,0
613.4,359.8,0
892.21,360,0.6786
533,360,0
535,360,0
1130,360,0
234,364,0.3333
963,362.5,0.75
1092,364,0.5
892,367,0
1134,367,0
1181,367,0
898.5,368,0.5
556.5,371,0
1132,371.5,0
316.8,374.8,0.6
1026.5,375.5,0
1037,375,0
373,378,0
247,381.5,0
930,382,0
323,384,0
264,385,0
1195,385.5,0
971.71,385.71,0.7143
946,388,0
441,390,0.5
529,389.25,0.75
867.9,390.7,1.1
440.5,392,0.5
643,393,0.5
798.12,393,1.125
806,393,0
660,394,0
1080.4,395.69,1.75
1021.5,398,0
640.17,404.17,0
945,403,0
947,403.5,0
434,404,0.5
478.67,404.78,0
526,404,0
1021.2,411.33,0.2
1085,412,0
1119.5,411.7,1.1
1388,412,0
1378,413,0
568,414,0
830.75,415,0.75
1378,415,0
1324,416,0
1324,418,0
1326,418,0
959.5,421.5,0.5
1199,421,0
418,422,0
686.47,425.13,0.8667
1521,425.5,0
580,424.88,0.875
665.33,431,0.6667
825,431,1
1318,432.5,0
1012,434,0
1014,434,0.75
832,435,0.4286
1004,436,0.5
559.5,437.5,0.75
629,439,0.5
622.33,441,1
1379.5,441,0
857.33,443.17,1
1107,443,1
791,453.5,0
879.75,453,0.75
1017,453.5,0
1471.5,453,0
774,457.5,0
1184.7,457.11,1.2143
874,461.5,0
1256.2,462.8,0.2
1165,463.5,0
388,464.4,0.4
1247,464,0
386,466,0
765,467.82,0.7647
1174.3,467,0.3333
1507,468,0
1238.8,469.83,0
640,472,0
642,472,0
849.5,475.5,0
1111,475,0
1188.5,474.5,0.5
