94,647,1
98,639,1
98,646.5,1
105,653,1
108,861,1
109.5,604.5,1
119,558,1
121.5,930.5,1
125,931.75,1.75
125.67,1041.7,1
126,798,1
128,811,1
129.5,762,1
130.5,768,1.5
133,741,1
137,669,1
137,929,1
143.5,1212.5,1
152,1072,1
153.5,1029.5,1
154,1310,1
158,744,1
159,1102,1.5
162,1334,1.5
165.33,1041.3,1
165.5,1357,1
165.27,920.45,2.8182
167.5,1037,1
168,700.25,1.75
168,1234,1
169,955,1
176.33,1105.7,1
180,804,1
180,923,1
183.75,998,1.75
186.25,1553.2,1
189,560,1
190,558,1
190.5,743.5,1
190,1120,1
191.33,573.5,2
191,598,1.5
191,875,1
191,1250,1
192,1644,1
194.67,1368.3,1
197,1613,1
198,1585,1
199.8,927.6,1.4
200,1585,1
202.5,735,1
203.5,1285,1.25
202,1419.5,1
203,528,1
205.83,1795.3,1
205.5,995,1
205.17,997,2
205.6,1099.2,1.8
209,1442,1
210,1644,1
210.36,888.71,2.7857
213,1442.7,2
213,1360,1
215.5,685.5,1
216,622,1
216.5,995,1
216,1641.5,1
218.17,628.33,1
220.07,1066.2,2.5
218,636,1.4
219.5,908,1
223,632,1
223,912,1
223,914,1
225,1259,1
226.67,1398.8,1
226,1306,1.5
229.26,962.83,1.3043
228.25,1033.5,1.75
229,1309.4,1
228,1473,1
229,1015,1
229.5,1103,1.75
230,1475,1
232.86,954.57,1.4286
237.17,989.67,1.6667
238,573,1.5
238,1651.5,1.5
244,912,1
245,1064.5,1
245.5,1184,1.5
249,631,1
249,1080,1.5
249.33,1508.3,1
250,1028,1
255,1504,1
257,1428,1
260,1066,1
264.33,1436.3,1
264.33,864.4,2.4
267.62,1566.4,1.75
268,1791,1
271.14,1745.3,1.4286
271,1486,1.5
272,704,1
273.67,1553,1.3333
275,1055.9,1.5714
275,1549,1
276.5,696,1
279.17,1158.9,1.8889
277,1167,1
277,1566,1.5
279.6,965.6,1.2
284.38,1275.7,1.9231
288.71,1622,1.7143
289.28,1360.2,2.24
290.5,1146,1
290,1781,1
291,740,1
291,1273,1
292,1042.3,2.8333
293,1332,1
293,1855,1
294.5,757.5,1
294.5,763,1
295,1332.3,1.6667
298,902.71,2.4286
301,715,1
301,1175,1
303.5,1323.8,2.25
303,715,1
303,1170.5,1
306.5,813,1.5
307.71,1166,1.2857
308.5,838,1
308,978,1
310,743,1
311,663,1
312.2,1008.2,2
313,1170,1
317,1256,1
317.5,1291.5,1.5
318,1302.5,1
320,1343,1
320,1577,1
324.38,1524.4,1.7692
322.75,1818.2,1.75
324.6,989.4,1.6
328,1208,1
329,781.5,1
329,1231.5,1
330.5,1176.2,1.3333
331.43,796,1.4286
331,1518,1
333,842,1
333.55,1212.6,2.1818
334.67,1647.7,1
335,1430,1
336,1400,1
337,1432,1
338,1214,1
338,1283,1
338,1400,1
339,580,1
341.6,994.2,1.8
341,1509.2,1.6
344,677,1
346,588,1
347,784,1
348,678.29,2.1429
350,871.5,1
354,1526.5,1
356.33,1588.3,2.5
358.89,1431.4,1.8947
359,502,1
359,611,1
360,1132,1
360,1492,1.5
362,1000,1
362,1489,1
362,1492,1
362,1720,1
363,1717,1
364.25,912.5,1.75
365.2,1159.4,1.6
365,1243,1.5
366,1303,1
369.08,1023.7,1.6667
370.5,1352,1
371.33,1156.7,1
375,603,1
375,1040,1
375.67,1355,1
376.5,934.5,1.5
377.55,952.55,2
378.5,669,1.5
379.88,963.5,1.5
380.45,1030.2,1.9091
379,1082.5,1
381.75,1474.9,1.25
381,605,1.5
381.43,1308,1.4286
382,1702,1
384,1033,1
387,1294,1
389.2,1699.8,1.8
393.5,1229.2,2.3333
393,1231,1
393,1538,1
394,1285,1
395,1231,1
396,1284.5,2
395,1782.8,2.3333
398,507,1
398.5,1477,1
401.33,1021.3,1
402,780,1
402,782,1
402.5,1246.7,2.1667
403,1528,1
403.57,1720.3,1.4286
406,1725,1
406,1727,1.5
408.5,835.5,1
408.67,877.33,1
408,1208,1
409,1789,1
411.5,1383,1.75
413.5,1047.5,1.5
415.93,1509.8,1.619
414,911,1
416,1373.7,1.5
416,911,1
417.33,1349.7,1.1667
416,1452,1
417.67,1686.7,1
418.62,1598.1,2.25
420,1471,1
421,1162,2
425.6,1116.8,1
431.14,1613.7,3
431,1669.5,1
432,1490,1
432,1801,1
434,1323.5,1
434,1874,1
437.2,1468.6,1.1333
438,743.67,1.6667
440,552,1.5
440.5,1082,1
441,730,1
441.75,1437.8,1
441,1739,1
442.67,1108.3,1
442,1429.5,1
443.17,1047.5,1.6667
445.8,1480.6,1.4
447,1820.5,1
448.33,1440,1.3333
451,737,1.5
452.5,1440,1
453,1438,1
456,1742.5,1
457,1281.6,1.8
458.5,1320,1
457,1493,1
458.67,1873.7,1
459,496,1.5
459,498,1
459,992.5,1
461.71,966.57,2.1429
461.5,1295,1
466,988,1
467,872,1
467,1173,1
469.71,889.71,1.2857
469.12,1698.8,1.625
468,1747,1
473,1695.5,1
478,871,1
478.5,1021,1
479,796,1
479,918.33,1.6667
479.4,1000.6,1.8
479,1583,1.5
481,796,1
481,854,1
484.08,842.25,1.5833
483.5,1003,1
484.5,581,1
485.25,924.25,1
485,766,1
486,529,1.5
486.67,1450,1.9167
490.62,510.62,1.625
492.5,633,1
494,1375,1.5
495,513.5,1
496,1604.3,1.9167
499,1579,1
500,1401,1
507,1721,1
514,524,1.5
514,526,1
515,841,1
517.17,1083.4,1.8333
523.8,841.4,1.4
524.5,754,1
525,762,1
525.29,1002.6,2.1429
526,1074,1
526.33,1424,1.3333
526,1696,1
526,1698,1
528,1812,1
530.75,567.25,1.5
539.5,1321,1
541,620.5,1
541,1466,1.5
543,793,1.5
544,1696,1
546,1361,1.5
550.33,567,1.6667
556.6,1231.4,1.2
557,782,1
558.38,1466.9,1.8462
559.75,766.5,1.5
569,717,1
576,776,1
577,612,1
578,1449,1.5
578,1451,1.5
580,1453,1.5
580,1762,1
583.5,1275.2,2.5
585,1450,1
587,1447,1
593.25,1427.2,1.25
593,647,1
595,974,1
599.5,972,1
599.5,974,1.5
602,806,1
606,865.5,1.5
608.33,643.33,1.3333
611.04,1256.3,1.7083
614,875,1
615,1256,1
616,1448,1
617,1044.8,1.4
617,1222,1
619,1310.9,2.125
619,852.5,1
620,869,1
620,1116,1
622.5,1003.5,1
623,1102.5,1
623,1140,1.5
623.33,1510,1.3333
624,1556,1
627.75,1298.2,1.25
629,1030,1
629,1410,1
631,1469,1
632,1037,1.5
635.83,1281.7,1.1667
635,1712,1
636,1722,1
637.67,1287.7,1
637,1655.5,1
642.4,1580.2,1.9
640,1216,1.5
641.67,1535,1.3333
642,558,1
642.33,560,1.6667
642,936,1
644,1243,1
645.6,1286.2,2.2
646.83,1313.2,1.5
646,1304,1
648,620.5,1
654.58,768.04,1.0417
652,1242,1
652,1430.5,1
653,1249,1
654,1431,2
655,1625,1
656,1770,1
659,1514,1
660,766,1
662.57,964.71,1.4286
663,1301.5,1.5
666.5,1042.5,1
667,606,1
666.75,1048,1.625
668,992,1
668,1160.5,1
668,1432,1
670.57,1080.7,1.4286
670,1161.5,1.5
671,1274.2,1.125
672.83,985.33,1.8333
674,511,1
674.67,1652.2,1.5556
675,775,1
675.33,1077.3,1.6667
675,1433,1
676.5,511,1
676,1386,1
676,1670.7,1.3333
679.1,1006.6,2.3448
679,1227,1
679,1229,1
682,1262,1
683.5,1514,1
685,1516,1
685.38,1434.1,2
686,949.5,1
687,1176,1.5
687,1178,1.5
688,1120,1
689,469,1
689.67,1082.3,1.75
692,1603.5,1
694,1202,1
695,1482.5,1
695,1534.5,2
700,869.5,1
702,935.5,1
709.1,1277,1.5
711,1821,1
714,1099,1
722,983,1
724.17,970.83,1.3333
727,892.67,1.6667
728,974,1
729,1011,1
731,1009.7,1.3333
731,1838,1
738,1248.5,1
739.5,930,1
740,1248.5,1
743.5,1453,1.5
743,1819,1
744,1291,1
747,1194,1
750.5,1073,1.5
749.8,1355.6,1.6
750.31,1618.5,2.2308
753,1405.5,1
757,1699.7,1.6667
760,556,1
760,1698.5,1
761,873,1
761,1704.5,1
765.8,1356.4,1.2
768,1846,1
772,1828,1
772,1844,1
775,1517,1
776,820,1
777,484,1.5
778,835.5,1.1667
781,1702,1
788,1497,1
789.67,1639.3,1
789,1708.5,1
790,1465,1
791.71,1498.6,1.7143
791.67,700,1.6667
793,1112,1.5
794,1475,1
794,1722,1
795.25,818.25,1.5
796,1238,1
797,1290,1
798.54,1121.6,1.7917
799,710,1
799.5,1240,1
801,792,1
804,1764.8,1.4444
807,1734.5,1
808.5,1107,1
818.5,1502,1
820,806,1.5
822,1561.8,1
822,523.5,1
822,977,1
824.57,1809.1,1
824,1659,1
826,1002,1
826,1754,1
827,554,1
827,1213.8,1.4
828,1251,1
829,773,1
829,1346,1
830,1033.7,1.6667
831.14,1045.3,1.7143
832,1218.5,1
834,1141,1.5
834,1260,1
835,1616.7,1.6667
835.83,1691.8,1.5
838,1004,1
838,1606,1
840,1606,1
842,1696.4,1.375
842,1082,1
844,866,1.8
846,1555.7,1
845,836,1
848,705.33,1
848,529,1
850,1203,1
849.08,1351.1,1.8333
855,1791,1
856,1187.3,1.3333
859,1793,1
861.71,1214.9,2.1429
864.67,1671.7,1.8333
864.26,1487.4,4.0526
870.67,836.33,1
873.26,828.26,1.4211
873,692,1
875,1357,1
882.5,642,1
886,650,1
888.92,1523,1
893,1535,1
894,1087,1.5
896,833,1
900.36,1328.6,1.2727
900,1530.7,1.6667
900,1754,1
905,504,1
910.5,1374,1
912,1568,1.6667
914,1826,1
918,487.5,1
925,661,1
931,1566,1.5
935,1692,1
941.18,1463.8,1.2353
939,1694,1
943,1674,1
945.09,1444.3,2.3182
948,1060,1
950.78,1735.6,2.1111
950,1551,1
953.5,475,1
963.78,959.22,1.5556
964.5,1067.5,1
969,1782,1
970,533,1
972,1029,1
974.75,1799.8,2
977,1253,1
978.57,1567.1,1.7143
979,485,1
994.56,521.67,1.7778
993,1308,1
998.5,1195,1
1003.9,656.4,2.1
1003.7,1356.3,1
1003.5,1604,1.5
1006,1381,1
1018,1673,1
1019,511.67,1.3333
1020,1673,1
1025.7,1079.7,1
1032,1462,1
1036.2,470.88,1
1046,1034.5,1
1049.4,1032.9,1.5714
1052.1,1439.8,1.5
1055.6,1435,1.8571
1058,800,1
1058,802,1
1060,800,1
1060,802,1
1060,1149.5,1
1062,581,1
1062,800,1
1062,1228,1
1063,1687,1
1075,1063,1
1076,714,1
1078.1,1256.1,2.4
1079.9,564.38,1
1080,531,1
1085,768,1
1085.1,1120.2,2.3333
1089,782,1
1088,784,1
1089,786,1
1089,1325.4,2.5
1090,916.5,2
1093.2,1462.8,1.4
1095,456,1.5
1095.5,1711.5,1
1096,632,1
1097.5,1707,1
1099.4,825.89,1
1099,875,1.5
1101.5,632.8,1
1100.3,1710.7,1
1102,1229,1
1102.5,1444,1
1103,865,1
1103,1212,1
1108.8,1719.3,1
1109,1011,1
1109.5,1619,1.5
1114,999,1
1114.8,1274,1.75
1114.3,1606,1.6667
1115,381,1
1119,1314.5,1
1119,1630,1
1119.5,1632,1
1122,457,1
1122,705,1
1122,809,1.5
1126.2,1306.4,2.0769
1127,1113,1
1128,1730,1
1132,1232,1
1136,432,1.5
1137.1,1028.4,1.9
1136.3,1232,2
1136.7,1597.7,1.3333
1143.3,1058,1.6667
1147,1823,1
1151.7,786.17,1.6667
1157.3,1232.7,1.3333
1158,1105,1
1158,1444,1
1161,1105,1
1162,1521,1
1163,891,1
1172,865,1
1175.4,1437,2.2
1177.1,739.57,1.7857
1180.5,897.67,1.3333
1179,1306,1
1184.3,904.67,1
1184.6,1132.4,1.8
1184,1787.7,1.3333
1185,861,1
1185,1094.5,1
1187,1649.7,1.6667
1188,1585,1
1194,649,1.5
1194,1301.5,1
1198.4,830.4,1
1197.5,895.5,1
1198.7,1142,2
1200,538,1
1202,927.5,1
1202.2,1609,1.6
1204,1389,1
1204,1438,1
1206,680,1
1207,902,1.5
1208.8,1333.7,1.5556
1207,1713,1.5
1208,875,1
1208,1715,1
1209,1700,1
1209,1702,1
1211.5,884.5,1.5
1211,1702,1
1216,870,1.5
1216,1001.5,1
1218,870,1
1222.9,1654.7,2.2727
1223,735,1
1225,675,1
1225,677,1
1226,787.5,1
1226,1072,1
1229,1191,1
1229,1320.5,1
1233,1191,1
1233,1389,2
1234,1264.6,2.2
1234.8,1282.4,1
1234,1360.5,1
1236.8,1384.2,1.25
1237,1397,1
1240,747.5,1
1240.5,943.5,1
1242.3,747.67,1
1242.2,1425.2,1.75
1243,786,1
1254,1401,1
1255,591.5,1
1255,986,1.5
1255,1444,1
1257,591,1
1257,1558.5,1
1258,807,1
1258.6,1158.9,2
1258,1359,1
1262.4,598.6,1
1262,1175,1.5
1270,513,1.5
1271.4,757.69,1.4615
1270.5,373.5,1.5
1271,979.5,1
1271,1147,1
1274,1079,1
1281,716.33,1.6667
1284.7,675.67,1
1286,763,1.75
1286,1591,1
1286,1678,1
1291,1277,1
1292,367,1
1294,589,1
1293.8,932,2.375
1294.2,1193.2,1.5
1298,1427,1
1300.5,1084,1
1301.7,1020.1,2.1
1305.2,562.75,1.25
1306,821.5,1
1305,1149,1
1309.2,1247.5,1.1667
1310,751,1
1313,754,1
1317.5,1113.5,1
1320.5,1188,1
1320.7,1190,1.3333
1324.3,1092.7,1.5333
1323.5,1353.5,1
1328,1028,1
1331.8,601.44,1.7778
1331.1,1348.5,2.4545
1333,516,1
1335,516,1.5
1344,1357,1
1345,1142,1
1348.1,861.64,1.5714
1349,376,1
1349.5,955,1
1350.5,857.5,1
1350,875,1.5
1351.3,1656.5,1
1352,362.5,1.1667
1351.8,1335,1.4
1355.3,482.67,1
1355.1,516.67,1.7778
1357.5,902.75,2.3
1361,1493,1
1362,1250,1
1368,667,1
1369.5,669,1
1369.5,671,1
1369,1415,1
1377.5,865,1.5
1376,867.67,1.6667
1377,1368.5,1
1378,858,1
1378,1300.5,1
1382,1069,1
1390.7,914.23,1.9231
1400,765.5,1
1402,388.5,1
1412,992.33,1.3333
1413,728,1
1414.6,791.27,1.4545
1414.8,969.5,1.75
1413.6,1169.9,2.8889
1416,669,1
1418.9,1342.1,1.1429
1424,482,1
1424.7,953.2,1.7
1427,1358,1
1428,1312,1
1436,507,1
1436,933,1
1437.8,672.17,1
1443.2,1169.8,1
1446,475,1
1446,658,1
1449,483,1
1455,483.5,1
1457.5,551,1
1457,658,1
1460.5,551.5,1
1461,621,1
1462.5,705,1
1463,621,1
1470,442,1.5
1470,1044,1
1474,391,1
1479.9,955.22,2.3333
1479.5,1180.5,1.5
1483,682,1.6667
1491.7,817,1.8
1493.1,975.82,1.5294
1506.3,1319,1.6667
1509,1538,1
1520.4,842.43,2
1520,1005,1
1520,1107,1
1521,804,1
1521,1112,1
1523.7,1107.4,2
1527,1411,1
1528.5,854,1.9
1529,1105,1
1529,1410,1
1529.2,1417.5,1.625
1540.3,912.33,1
1541,977,1
1543,801,1
1549,814,1.5
1550,1545.8,1
1556,1329,1
1564.5,1023.8,1.75
1570.5,598.5,1
1575,915,1
1578.7,1266,1.3333
1579,1262,1
1583.5,1508,1.5
1584,506,1
1586.7,834.33,1
1586.2,1140.8,1.25
1587,1483.8,1.8
1588,509.5,1
1588.7,1299.4,2.5294
1591,1092.8,1.7
1592.8,511.82,1
1592.8,571.23,1
1597,1316,1
1598,914,1
1600,1238,1
