"col","row","z"
257,22,0
261,24,0
281.5,26,0
323,45.6,0
358.4,46.2,0.4
336,49.286,0
322.37,53.158,0.6316
395.39,53.722,0.5556
254.18,59.091,0.0909
287,58,0.5
386.74,58,1.7419
483,58,0
371.71,60.857,0.5714
375.73,65.292,1.375
477.4,66.8,0.4
228.25,68,0.5
281.33,69.5,1.1667
451.57,69.571,1
293.33,70.333,0.3333
321,70,0.5
321,72,0
323,72,0
562.75,74.417,0.6667
360.64,76.318,1.6364
349,76,0
351,76,0
241.08,76.038,1.8462
245,78,0
289,78,0
281.92,80.231,0.2308
470,84.667,0.6667
341,88,0.6667
627,89,0
661.27,89.909,1.3636
247,91,0
622.2,91,0.4
260.85,95.538,0.6154
408.4,96,1.2
281,97,0.75
308.4,96.8,0.6
629,98,0
281,99,0.5
309,99,0.5
412.29,100.71,0.2857
749,100,1
248.62,103,0
634.5,102,0
304.48,103.35,1.2174
642.04,104.59,1.037
445,106.5,0
670.22,108.89,0.2222
616,108,0
715,108,0
717,108,0
747.33,109.33,0
381.67,112.67,0
861,114,0
482,116.5,0
535,116.75,0.75
350.83,117.67,0.1667
410,117,0.5
764.71,121.43,0.8571
358.05,123.95,0.7143
854.04,122.69,1.3462
526,124,0
330,125.5,0
376.97,131.1,1.5806
456.33,129.67,0.3333
836.5,129.5,0
616.69,130.1,2.5517
679,131,0
673.18,133.43,1.1429
524.3,134.13,2
301,138.5,0.5
327.5,138.5,0
416,138,0
732,138,0
734,138,0
315,139,0
619,139,0
207,141.5,0
530,141,0
545.5,142.75,0.25
591,143,0
853,144.33,0.6667
332.39,143.22,3.1667
1014,144,0
230,146.5,0
535.83,147.17,0
541,146.5,0
1013.5,146,0
635,148,0
637,148,0
733.5,148.5,0
914,149,0.5
299,152.53,0.4
732.25,153.5,0.25
1024.8,157.04,1.7
1032,153,0
315.22,157.39,0.5217
1089,156,0.8
519.5,158.62,0
205,158.5,0
207,159,0
845,161.14,0.4286
523,161,0
622,164,0
330.5,165,0
1014,165,0
837,166.6,0
484,167,0
1148,170.43,0.3478
682.5,169.6,0.5
220,171,0
248.81,172.38,1
985,172,0
451.07,174.28,1.0345
1128.8,173.8,0.4
219,176.5,0
463,177.5,0
909,177.6,0
744.5,180.33,0.6667
1042,179,0
1111.1,180.12,0
1125.6,180.08,1.3077
1164,179,0
704,181,0
706,181,0
862,181.5,0.5
926,181,0
731,182,0
277.86,184.21,1.7857
286.5,184,0.5
1026,184,0
463.45,184.18,1.6364
706.67,185.33,0
1140,184,0.6667
633.5,186,0.5
764,187,0
766,187,0
880.21,188.46,1.125
254.75,188.75,0.25
631.5,188,0
888.23,189.55,0.9545
1200,189.5,0.5
604.67,190.6,1.4667
690,189.5,0
629,190,0
1136,190,0
685.86,190.43,1.6071
909,191,0
1308.5,191.5,0
430,192,0
618,192,0
1300,192,0
219.07,196.07,1.125
430,194,0
432,194,0
434,194,0.5
618,195.2,0.8
1306,196,0
367,198,0
1265.1,201.31,1.3571
1371.4,200.4,0
367,200,0.5
980,200,0
853.45,203.64,0
1003.5,202.5,0.5
1273.5,202,0
1312,202,0
376,203,0.5
487.33,203.17,0.8333
306,207,0
376,205,0.5
476.33,205.33,0
1276.5,207.5,0
1389.5,207,0
