"col","row","z"
653,513,0
515,539.5,0
369,554,0
904,596,0
576,620.5,0
882,621,0
778,671,0
484,715,0
1546,723,0
1188,738,0
1235,741,0
842,773,0
1231,775.5,0
360,781,0
299.8,789.6,0
1678,798,0
1142,810,0
933,844.5,0
931,845,0
445.5,865,0
652,869,0
2130,875,0
346,880,0
1262,894.8,0.4
1122.3,900,0.9333
388.67,901.33,0
257,929,0
1501,929,0
454,936,0
350,944,0
352,944,0
760.5,945,0
760,947,0
986.5,954,0
801,956,0
329,961,0
480.5,963.5,0
663,978.5,0
2102.5,987,0
880.5,996,0
1165,1008,0
447,1023,0
2228.2,1039.8,0.4
664,1044.5,0
1738,1052,0
1738,1054,0
1391,1055,0
1079,1070.5,0
610,1076,0
776,1084,0
2285,1092,0
488,1094,0
1280,1095,0
1048.6,1098,0.6111
1768,1097,0
1270.2,1099.5,0.6667
1804,1103,0
667.75,1122.4,0.625
613.5,1137,0
432,1142,0
2136,1158,0
1977,1172,0
502,1178.5,0
876,1194,0
1490,1202,0
2745.3,1204.3,0
2733,1211,0
982,1224,0
544,1225,0
1617,1230,0
1613,1241,0
899,1249,0
1816,1250,0
803,1266,0
2851,1273.5,0
841.7,1291.9,0.15
3288,1291,0
1785.2,1296,0.6
1225.2,1295,1.6667
519,1298,0
2935,1304,0
3341.5,1306,0
492,1313,0
494,1314.4,0.6
564,1314,0
926,1315.5,0
3427,1316,0
711,1317,0
1170,1319,0.5
1172,1319,0
1257,1324,0
453,1327,0
2174,1327,0
451,1329,0
2923.8,1333.4,0.6
2830,1337,0
3179,1345,0
3256,1346.5,0
3447,1347,0
2902.1,1351.5,0.6667
692,1363.7,0.6667
946,1366,0
1100,1374,0.5
374,1379,0
3669.5,1389,0
1051,1390,0
942,1396,0.5
3577,1398.7,0.3333
3360,1399,0
1449,1400,0
1817.3,1401.7,0.5
1449,1402,0
2505,1402,0
1603,1406,0
1157,1409,0
2953.6,1417.8,0
979,1421,0
1234,1438,0
2598,1447,0
1868,1466,0
2904.5,1467,0
889.5,1469,0
2789.6,1469.6,0.5714
3149,1479,0
2271,1482,0
3973,1484,0
634,1487,0
1081,1491,0
2000,1492.5,0.5
2902.5,1494,0.5
2527,1503,0
884.5,1512,0
1647,1512,0.5
3287,1514,0
2925,1519,0
1293,1534,0.5
2573,1538,0
3349,1546,0
2952,1549,0
1012,1553.5,0
3151.3,1560.3,0
2645.3,1566,0.3333
3389,1570,0
3910,1578,0
482.17,1579.8,0.6667
2250,1623,0
3061,1626,0
3063,1626,0.5
849,1628,0.5
755,1630,0
757,1630,0
701.33,1634.3,0
997,1658,0
3280,1659,0.5
2046,1691.5,0
3539,1695,0
1306,1699.5,0
1409,1703.5,0
3128.5,1716,0
1667,1721,0.5
3786,1722,0
3091,1725,0
3067,1728,0
2544,1729,0
3176,1735,0
2427,1743,0
3015,1750,0
1510,1758,0
3176,1763,0
876,1770,0
1823,1778,0
2495,1780.5,0
1481.5,1783,0
584,1784.3,0.6667
2121,1786,0
2821.3,1799.3,0.8333
3631.5,1802.5,0
3408,1806,0
2038,1809,0
3576.2,1821,0.8333
2801.2,1824.8,0.4
946.33,1835.7,0
1141,1844,0
