"col","row","z"
409.5,435,0
550,435,0
465,447,0
504,475.5,0
561.29,486,0
735.33,490.5,0.6667
557,498,0
754,498.5,0
462,510,0
545.31,510.19,1.375
657.25,511,0
329,512.5,0.5
471,512,0
712,521,0
705,525.25,0
778.14,524.29,0.5714
694,526.5,0
547,528,0
573.67,529.33,0
781,529,0
736,530,0.5
783,532.91,0.9091
523.41,533.41,1.2273
729,534,0
414,535,0
853.8,539.07,1
570,539,0
549,540,0
696.25,540.75,0.25
738.5,540,0.5
636,544,0
649.8,544,0.6
429.25,546,0.75
662,549.5,0
580.5,550.88,0.75
651,550.75,0
571.54,555.04,0.9583
584,554,0
726.83,554.33,1.1667
919.2,555.4,0
875,556,0
545.4,558.2,0.8
690,561,0
692,561,0.5
694,561,0
727.5,562,0
885,561.71,1.4286
938.21,565.32,1
683.13,568.13,0.6667
745,568.5,0
981,569,1.4
898,569.8,0.4
840.83,571.5,0
680.5,572,0
506.17,573,0.3333
692.27,573.27,1
564.27,574.73,1.1333
487.67,576.33,0
480,577,0
576.5,577,0
904.83,578.92,0.25
1026,579,0
450.84,582.52,0.92
842,580.5,0
988,580,0
639,581.91,0.4545
571.05,580.1,1.1905
924,582,0
558,583,0
664.6,583.8,0
332,585.5,0
698.57,587.87,0.7391
880.33,588.83,1
1025,590.25,0.375
852.89,591.37,1.0526
887.43,594,0.5714
943,593,0
367.14,595.57,0
856,594,0
908,594.8,0.4
932,598,0
1001,601,0
771.21,604.57,1.1429
972,606.33,0.3333
1105.7,606.56,0.5556
852.5,607.33,0.3333
648.65,609,0.9677
1033.5,609,0
320,610,0
337,610,0
933.67,610,0.3333
1092.3,611.33,0.3333
716.86,612.36,1.2857
944,612.5,0
691.67,615.67,0
586,616,0
719,617,0
1093,618,0
885.67,619.67,0
715.25,620.5,0.75
931,620,0
768,622,0
1058.5,622.5,0
572.5,623.5,0
297,624,0
935,624,0
953.6,624.4,0.8
559.12,626.12,0
552.2,626.6,0
1082.8,628.1,1.2
654,629,0
700.75,629.62,1.125
299,632,0
917.29,632.5,1.6429
647.2,633.2,0.6
685.67,633.67,0
1125.9,635.11,0.8889
516.5,634,0
564.6,635.2,0
708.5,638.36,0.4286
778.67,637.17,1.6667
950.5,640,0
1100,640,0
587.8,641.6,0.2
913.2,641.4,0
770.94,643,1.625
908.2,642,0.4
590,644,0
667,644,0
983.75,644.5,0.25
1023,645,0.5
1138,646,0
515,647.5,0.5
439.83,648.56,1.7778
639.33,649.67,0.3333
1121,649.73,0.9333
682.5,650,0
936.67,650.33,0
575.2,654.4,0
871,655,0
931.4,656.2,0
485.75,656.75,0.75
642,658.8,0.4
1038.6,657.71,1.1429
497,659.5,0
700,659,0.5
1048.7,660.33,0
730.75,662,0
684.75,662.8,1.95
712.8,662.8,0.2
959.2,663.2,0.4
1018,662.67,0.6667
1349.6,663.9,1.4
576,664,0
1126.6,665.93,1.2
666.45,668.55,2.0455
870.33,666.9,1.2857
378.5,668,0
700,669,0
726.14,668.71,0.5714
1017.5,669.5,0
545,670.25,0
749.2,672.4,0
454,673.5,0
858.29,673.57,0.7143
561.31,672.77,1.4615
735.2,674.47,0.8667
621.67,675.6,1.6667
590.33,676.87,1.2
1237,676.21,1.2143
1330.8,677,1.3
743.28,677.88,0.92
1116,677,0
460,678,0
751.21,677.93,0.7143
964.25,679.25,0.375
477,679,0
836.88,679.5,0.625
1217.6,679.33,1
543.65,680.2,0.65
1108,680,0
657,681,0
579.4,682.2,0.6
1142,682.29,1.7143
1166,682,0.6667
771,685,1
840.5,685,0
1216,686.5,0
1360.4,687.2,0.8
1451.1,687.29,0.1429
765,687.5,0
1229,687,0
1386.8,687.25,0
618.66,689,1.6585
836.8,688.4,0
548.22,691.33,0.6111
1172.5,689,0
1230,690,0
519.53,692.06,2
1380,691,0
255,694.5,0
1145.5,695,0.5
309,695,0
1453.5,695.5,1.25
972.86,696.14,0.4286
1458,697.67,0.3333
506.05,699.35,1.25
795,698,0
1367,698,0
1351.8,701.64,1.6364
847.81,703.19,1
1021.8,699.77,1.3846
1207.2,702.41,1.2593
506.29,704,0.2857
536.6,704.2,0.9
757.75,704,0.75
1132.7,705.33,0
1236.2,706,1
1242.5,705,1
460.33,708.33,0.3333
503,709,0
1217.2,710.22,0.4444
562.11,710.56,0.6667
1041,711,0
1272.6,712.25,0
1396,711,0
1226.8,713.25,0
1256.4,713.94,0.875
1140.5,713.5,0
841,715.67,0.3333
803.5,716,0.3333
773.75,717.25,0.375
819.67,717.67,0
478.33,719.5,0
489.5,718.5,0
858,718.83,0.6667
1259,718,0
1448,719.22,1.1111
561.5,719.5,0.5
785.83,719.67,0.3333
1421.5,719,0
750.11,720.56,0.4444
794.89,719.89,0.6667
825,720,0
976.33,721.33,0
1265,722,0.6667
444.67,722.33,0
486.4,727.15,0.5
1260,724.67,1.0667
574,724,0
825.43,725,0.5714
1470.2,725.25,0.625
1566.3,724.25,1
1573.6,724.61,1.2222
1143.3,725,0.6667
336.33,726.33,0
603,727,0
799.78,724.67,1.8889
1135.2,727,0
838,727.5,0.5
622.47,728.53,1.4118
1115.3,728.67,0
1250,730,0
1544.8,731.13,2.0667
794,730.5,0.875
1261,731.67,0.3333
603.5,732.5,0.25
309,733.71,0
634.43,733.86,0.8571
1444.9,734.22,1.1111
847,734,0
1114,735.5,0
1193.5,735.5,0
304,736,0
846.67,737.67,0.6667
1181,737,0
592.62,739.88,0.25
1149,740,0
1198.3,739.33,0.6667
1186,741,0.5
552,742,0
582.83,743.33,0.1667
1158.1,742.57,1.5
1462,742.43,0.7143
636,743.33,0
411.5,745,0
974,745.71,0.2857
506.33,746.33,1.2667
1215.1,745.67,0.7778
1606.5,746.5,0
823.25,747.5,0.25
852.5,747,0
1553.1,748.53,1.2105
352.67,750.67,0
580,750.25,0
260,753.5,0
377,753,0
1003.6,753.2,1.1333
1259,753.5,0.5
494.67,756.5,0
1212.1,755.29,1.2857
1230.5,755.5,0
608,756,0
816.93,754.71,1.3571
1205,756.57,0.8571
1649.5,757,0
752.14,759,0.8571
1462,758,0
500.33,759.67,0
844,759,0
1235,760.8,0.6
1469.3,761.28,1.04
1288,762.11,0.4444
1622.8,762,0
516,762,0
569,762,0
418.83,763.17,0.6667
852.5,763,0
527,764,0
811,764,0
316.5,765,0
430.5,765,0
459.5,765.5,0
582.2,765.6,0
738.5,764.96,0.875
999,765,0
811,766.33,0.6667
1660.5,767,0
595.33,768.33,0
1152.4,769.2,0
1623,769,0
756.41,774,0.2941
514.33,772.33,0
1575,772,0
404.2,774,1.1
655.36,774.29,2.1429
1677.3,774.67,0.8333
430.42,773.65,2.6538
550.2,775.4,0.8
1153.5,776,2
1231,775.75,0
1120.9,776.7,1.2
1311.5,775.5,0.5
893,777,0
972.33,777,0.3333
1160.1,777.5,0
627,778.12,1.125
1012.9,777.6,1.2
571.29,780,0.7143
859.65,779.26,1.3478
1707.5,779,0
1142.4,779.86,0.5714
438.62,782.46,0.3846
645,781.5,0
806.25,781.25,0.25
982.29,781.74,1.6774
1298,781,0
456.5,784.5,0
680.6,784.8,0
1269.7,784.33,0.6667
1335.2,787.32,0.6
1467.5,786,0
1585,785,0
779.17,785.67,0.6667
514.2,787.6,0.5
950.67,787.67,0
1099,787.67,0.3333
934.21,788.35,1.3529
1016.4,790.11,0.4444
425.5,790.5,0
835.33,789.5,0.6667
1010.3,790.33,0
330.25,791.75,0.25
344.86,792.57,0.4286
683.85,792.92,1.2308
810.38,793.25,0.375
1159.2,792.67,0.6667
1720.5,792,0
597.54,794.92,0.4615
610,794,0
783.5,794.5,0
1590.2,794.25,0.5
