"col","row","z"
418,477.5,0
643,489,0
645,489,0
643,491,0
658,510,0
329.17,512.83,1.1667
656,512,0.5
327,523,0
317,532,0
636,544.5,0
662,548,0
312,564,0
841,571,0
1025,578,0
1025,580,0
451,581,0
453,581,0.5
451,583,0.5
1105,606,0
941,608,0
1091,610,0
685.12,627.12,0
564,634,0
564,636,0
772.12,641.88,0.5625
894.5,642,0
983,644,0
642,660,0
538,670,0
540,670,0
540,672.5,0
454,673,0
943,674,0
545,680,0.5
1216,686.67,0.6667
1380,689,0
1380,691,0
1375,696,0
829,697.5,0
1130,704,0
1216,710,0
1218,710,0.5
1018,711,0
803.25,715.5,0.75
1210,716.5,0
819.33,718,0.3333
561.43,719.57,0.5714
1261,723,0
603,726,0
602.5,728,0
622.8,728.7,1.8
621.5,730.5,0
1648.3,752.67,0
826,755,0
500.4,759.8,0.2
566,761,0
1672,762,0
431,765,0
1340.7,768,0
1231,775,0.5
1707.4,779.43,0.4286
806.36,780.64,1
983,783,0
1336.4,786,0.4
1255,793,0
1263,796,0
390,799.17,0.8333
869.5,802,0
799.33,809.67,0
797,813,0
390,814,0
713,818,0
758,823,0
759,825,0.6667
824,842,0
1821.5,844,0
880,848,0
1300,852,0
829,857.2,0.6
1876,861.77,0.3846
1800,862,0
725,868,0
428.5,871.5,0
1799,871,0
1801,871,0
976,873,0
1472,875.89,0.3333
870,875,0
1478.8,880.6,0.6
701,886,0
2176,887.5,0
1638,888,0
1268.1,894.09,0.4545
1597,897,0
1599,897,0.5
1136.5,898,0
1155.5,898.5,0
1265.5,898.5,0.5
1134,900.33,0.6667
2157,902,0
2080,908,0
2054,914,0
2056,914,0
2334,916,0
1556,917,0
1450.5,926,0
2062.7,926.86,1.1429
1450,928,0
1350.3,928.43,0.8571
1929,929,0.5
1929,931,0.5
1934,931,0
436,936,0
1287.2,937,0.4
1605.5,938.5,0
2277.5,939,0
843.6,943,0.2
736.25,945.38,0.75
665,946,0
894,947,0
896,947,0
881,959,0
814,960.5,0.5
1369.5,976,0
1986,978.67,0.6667
1210,985,0
2598,986,0
1812,1000,0.5
163.5,1001,0
1817.4,1009.1,1.8462
2013.8,1013.6,0.8
1247,1016,0
1066,1023,0
1575,1024,0
2571,1028,0
977,1043.5,0
2141.5,1046.5,0
1557,1047,0
1180.5,1048,0.5
473,1053,0
1796.5,1053.5,0
1920,1057,0
1267,1058,0
1920,1059,0
719,1062,0.5
720,1064,0
1101.7,1064.7,1.4286
722.2,1066.4,0
2138,1066,0
1000,1069,0
2702,1075,0
538,1076,0
2452,1077,0.5
1686.7,1078,0.6667
2367.2,1078.5,1.25
1123,1079,0
2365,1079,0
779,1081,0
1121,1081,0
1123,1081,0
2363,1081,0
200,1083,0
779,1083,0
2363,1083,0.5
2739,1084,0
613,1085,0
615,1085,0
217,1085.2,0.75
2339,1086,0
2556,1086,0.5
2558,1086,0.5
613,1087,0.5
911,1087,0.5
2738,1091,0
595.5,1098.6,1.2
376.33,1100.3,0.5
1275,1104,0.5
1523,1105,0
1523,1109,0
2187,1110,0
2635,1110,0
365,1113,0.5
1255,1113.5,0
362.67,1115,0.6667
1648.5,1118,0.5
1648.5,1120,0
2173,1121,0
935,1124,0
932,1129,0
2705.4,1133.9,0.4667
436,1134,0
2677,1134,0
629,1137,0
487,1139,0.1667
1121,1138,0
1117,1139.4,0.4
872,1141.7,0.6667
2402,1152.5,0
833,1154,0
3138,1154,0.3333
1233.4,1155,1.1429
671.18,1161.6,1.3636
2122,1162,0
2123,1162.8,1.4167
2126,1163,0
3090,1172.5,0
696.5,1174,0
2118,1174,0
542.33,1176.5,1
697,1176,0
872,1181.6,0.5
3303,1187,0
937,1187.7,0.6667
1192.4,1188.8,0
2057,1188,0
1585,1189,0
2598,1189,0
516,1190,0
2173,1192.5,0
1482,1195,0.5
3151,1198,0
860.4,1199.6,0.4
624,1201.5,0
1910,1201,0
2985.2,1202.9,0.9167
2555,1204,0
2983,1206,0
822.5,1210.5,0
2525,1211.3,0.4286
2947.2,1213,0.75
1481,1215.5,0
576.5,1216,0
1479,1216,0
2214.5,1217.5,0
2223,1220,0
1711,1222,0
872,1228.5,0
1091,1229,0
1093,1229,0
3394,1232,0
3284,1233.5,0
1994,1234,0
3282,1237,0
2340,1238,0
1330.2,1238.8,1.6667
2828,1239,0
2600,1244,0
3253.5,1246.1,0.4667
1802,1246,0
2384,1246,0
2600,1246,0.5
623,1249,0
1979,1250,0
827,1253,0
1496,1255,0
3276.1,1258.4,0.55
1290,1258.9,0.7
1305,1259,0
509.5,1260,0
3180,1260,0
1305.5,1261,0
509,1262,0
866,1265,0
805,1266,0
3028,1269,0
614.75,1269.5,0.9167
3028.5,1271,0
1196.7,1272,0.3333
2634,1273.7,0.6667
1774,1275,0
2347.3,1276.3,0.3333
2125,1278,0
2458.5,1286,0
1958,1288,0
1617,1292,0
1892,1293,0
2462,1293,0
1237,1300,0.5
1944,1309,0.5
1949,1309,0
1951,1309,0
1944,1311,0
2519,1312,0
1944,1313.3,0.3333
3509,1313.5,0
3511,1313.3,0.3333
1950,1317,0
1755,1319,1
