"col","row","z"
579,616,0
577,620,0
423,645,0
822,711,0
446,866,0
1501,929.5,0
1111,950.5,1
480.67,963.67,0
1107.8,966.4,0.6
1165,1008,0
1738,1053,0
2002,1057,0
775.5,1084,0
1049,1097,0
756,1109,0.5
1908,1150,0
1910,1150,0
1611.5,1183,0
895,1190,0
325,1208,0
2471,1225,0
2660,1259,0
1912,1282,0
3206,1284,0
1206,1289,0
841,1292,0
841,1294,0
1785.3,1295,0.3333
1784.8,1297,0.6
1779,1300,0
969,1309,0
2901.8,1351.6,0.6667
2197,1384,0.5
2953,1418,0
1234,1438,0
3047,1455,0
579,1488,0
1874,1490.5,0
3758,1646,0.5
853.5,1658,0.5
1255,1663,0
1581,1697,0
3128.5,1716,0
3735,1717,0
3786,1722,0
3788,1722,0
3790,1724,0
3296,1727,0
3647,1747,0
3645,1749,0
3647,1749,0
784.17,1761,1
1058,1777,0
1060,1777,0.5
2801.3,1824.7,0.3333
1020,1872,0.5
3123,1872,0
1363,1890,0
3593,1900.5,0
3078,1921,0
3074,1923,0
3515,1924,0
1170,1934.2,0.5556
931,1942,0
1272.2,1964.8,0
1842,1987,0
320.56,2051.4,1.0781
3094,2130,0
3786,2133,0
3782,2135,0
3702,2194,0
1881,2230,0
907,2246,0
2327,2252,0.5
2445,2258,0
3760,2263,0
3760,2265,0
593,2272.4,1.2857
595,2272.4,1.2857
597,2272.4,1.2857
2824,2295.8,0.4
2441,2297.5,0
2822,2297,0
2826,2297,0.5
2300,2328,0
2303.8,2328,0.2
3366.5,2339,0
3904.2,2352.8,0.625
3551,2368,0
3596,2371.5,0
3277,2376,0
3594,2375,0
1419.5,2403,0
1422,2407,0
2512,2434,0
838,2476.5,0
3049,2509,0.5
3049,2511,0
1651,2532,0
3595,2576,0
1507,2606,0.5
1507,2608,0
3868,2617,0
3785,2623,0
2380,2662,0
2380,2664,0
1849.1,2674.4,0.4
2237,2715,0
2468,2715,0
3497.5,2718,0
3482,2739,0
2009,2749,0
1615,2767,1
3347,2777,0
698,2798,0
697.5,2800,0.5
3016,2805,0
2134.5,2828,0
899,2829,0
899,2831,0.5
3360,2831,0
1922,2932,0
1868,3000,0.5
3145,3034,0
680,3039,0.5
682,3039,0
3210,3164,0
2795.5,3189,0
1499,3223,0
1503,3223,0
3580,3248,0
2539,3285,0
2370,3291,0.5
3353,3319,0
3084,3347,0
3086,3347,0
2460,3464,0
2345,3469,0
2186,3562.8,0.6
1551.3,3573.3,0
3572.5,3625,0
3245,3639,0.5
2611,3702,0
3740,3738,0
4022,3795,0
3513.8,3857.3,0
3517,3858,0
3717,3906,0
3928.8,3937.2,0.75
2893,3942,0
3198.4,3948,0.8571
3201,3950,0
3464,4041,0
3466,4041,0
728,546,1
654,568,1
573.67,621.67,1
421,647,1
1144.5,695,1
817,757,1
1425.3,808,1.6667
1304,905.5,1
2297,920,1
2297,922,1
377,924,1
475,960,1
1826.2,980,1
2163,983,1
2161,995.5,1
2010.7,1006,1.6667
2188,1009,1
2190,1009,1
3112,1116,1
1493,1126,1
2179,1127,1
833.5,1142,1
1908.2,1147,1
3062,1155,1
678,1163,1
377,1166,1
377,1168,1
2691,1180,1
1882,1182,1
2763,1198,1.5
2763,1200,1
2128,1218.9,1.8571
2658.4,1261.4,2.25
3413,1266,1
2880,1283,1
2876,1285,1
2880,1285,1
2876,1287,1
430,1315,1
2496,1328,1
2496,1332,1
2923,1333,1
1779.8,1342.8,2.3077
3276,1342.4,1
1221,1351,1
3347,1366,1
523,1367.2,1
3453,1372,1
3382,1380,1
1683.3,1389.3,1
1838,1393,1
1615,1400,1
1879,1406,1
1881,1406,1
2296,1407,1
1192,1419,1
1194,1419,1.5
888,1435,1
754,1443.5,1
3742.5,1457.5,1
1627,1461,1
1888,1463,1.5
2966,1466,1
1795,1484,1
3586,1487,1
3586,1489,1
2453,1502.5,1
2455,1502.5,1
2995,1510,1
394,1525,1
1043,1557.5,1
1045,1556,1
793.5,1629,1
3758,1644,1.5
3739,1651,1
3281,1658,1
3281,1660,1
3585,1705,1
3131.8,1714,1
3245,1737,1
3132,1748,1
2269,1766,1
3890,1770,1
1058,1779,1.5
1317,1802,1
3576.5,1820.5,1
3731,1836,1
3539,1840,1
3541,1840,1
3759,1861,1.5
1881,1863,1
920,1876,1
1361,1892,1
3490.8,1897.4,1.3333
3515,1919,1
349,1930,1
351,1930,1
3664,1930,1
3330,1935.5,1
1605,1943,1
3750,1965,1
2395,2009,1
2795.6,2028.3,1.5714
1316.5,2077,1
1587,2078,1
1316.5,2079,1
3507,2082,1
1888,2145,1
1159,2249,1
802,2282,1
2575,2295,1
2517,2304,1
3078,2315,1
736,2333,1
3273,2342,1
3592,2372,1
839,2433,1
2516,2434,1
1728,2438,1
1730,2438,1
3010.6,2452.4,1.375
2236,2462,1
1634,2465,1
1779,2480,1
3055,2569,1
1958,2618,1
3464,2639,1
1563,2645,1
3434.3,2682,1.6667
3434,2684,1
3762.4,2712,1.8571
1212,2732,1.5
951,2765,1
1808,2766,1
1810,2768,1
1812,2768,1
1812,2770,1
535,2779,1
3808,2778.7,1.6667
2094,2807,1
2434.8,2821.6,1
3574,2854,1
3801,2912,1
3602,2931,1
2041.7,2987.7,1.3333
1872,3002,1
3282,3007.2,1.25
1827,3033,1
1842.2,3065.2,2
3388,3096,1.5
3388,3098,1
2558,3112,1
2589,3116.5,1
2591,3116,1
2161,3173,1
1503,3221,1
2866,3242,1
1755,3270,1
2633,3293,1
2487,3397,1
2808,3493,1
2720,3551,1.5
3266,3591,1
2987,3597,1
3245,3637,1
3565,3694,1.5
3300,3711,1
3302,3711,1.8333
2576,3733,1
2850.5,3739,1
4011,3790,1
4011,3792,1
3528,4016,1.5
726,546,2
455,675,2
949,683,2
1144,697,2
1055.5,712.5,2
1413,818,2
1752,828,2
695,829,2
662,831,2
695,831,2.5
717,843,2
1144,924,2
379,926,2
1588,927,2
379,928,2
1588,929,2
1109,951,2
1794,958,2
1107.8,963.4,2.5
1108,977,2
1003,978,2
1005,978,2
1202.5,1016,2
701,1038.2,2.25
699,1040,2
1092,1047,2.5
1546,1050,2
432,1057,2
450,1058,2
494,1083,2
796,1091,2
1300.5,1106,2
1830,1115,2.5
751,1118,2
753,1117.5,2
755,1119.9,2.1429
675.5,1159,2
2263,1171,2
1168,1174,2
854,1175,2
456,1188,2
895,1190,2
1417.5,1190.8,2.75
1417,1211,2
635,1216,2
2560,1275,2
1581,1276,2
1583,1276,2
1179,1306,2.5
1972.6,1310.6,3.1429
566.5,1314,2
3594,1318,2
1007,1338,2
1616,1343.5,2.5
1203,1372.3,2.5714
1682,1385,2
3675.5,1387,2
2064,1394.8,2
1279,1408,2.5
1194,1421,2
886,1433,2
1593,1433,2
1664,1438,2
3474,1446,2
2264,1452,2
603,1476,2.5
3536,1505,2
2295,1552,2
2719,1559,2
1172,1571.5,2
1603,1613,2.5
1605,1613,2
1603,1615,2
1980,1617.5,2
1995,1658.5,2
3656,1692,2
3658,1692,2
1581,1699,2
2235,1737,2
3657,1744,2
2269,1769,2.5
1994,1785,2
2646,1801,2
3612,1822,2
3541,1836,2
1341,1854.5,2
1341,1857,2
1811,1857,2
1337,1859,2
3757,1861,2
3759,1863,2
3761,1863,2
3532,1868,2
2438,1870,2
1533,1884,2
3216,1885,2
3218,1885,2
3666,1930,2
1423,1953,2
1422.5,1955,2
1852,1960.5,2
2001,1964,2
1731,1975,2
616,1997,2
618,1997.5,2
620,1998.7,2.3333
3589.5,2012,2
2389,2057,2
2991,2060,2
3505,2080,2
3507,2080,2
842,2098,2
3519,2099,2
880,2100,2
880,2102,2
3394,2110,2
3394,2112,2
3396,2112,2
3398,2112,2.5
3351,2140,2
2550,2161,2
3583,2161.5,2
3585,2161,2
1365.5,2211,2
2439,2296.5,2
2436,2305,2
2310,2329,2
1031,2340,2.5
1789,2344.5,2
3909,2351.5,2.25
3907,2352.7,2.4286
2320,2367,2
2181,2378,2
2183,2378,2
2181.8,2380,2.6
3385,2416,2
870,2463,2
3773,2466,3
3775,2466,2.5
