"col","row","z"
390,310,0
641,324.5,0
643,325.5,0
879,342,0
881,342,0
881,344,0
683,353,0.5
380,374,0
926,411,0
1100,418,1
1122,426,0.5
1122,428,0
1100,440,0.5
1200,453,0
755,454,0
429,457.5,0
431,458,0
1117,466,0.5
956,474,0
291,475,0
296.5,478,0
948.19,481.07,1.2222
579.21,483.84,1.9474
1037,481,0
640.5,492,0
968,495.4,1.2
724.17,499.17,0.5
1057.2,506.62,0.5
1136,507,0
489,509,0
1344,512,0
886,513,0
698.5,514,0
1446,514,0.5
541,527,0
541,529,0
340,540,0
896,551.5,0
894,552,0
1267,554,0
579,559,0.5
961,559,0
1293,564,0
692.5,575,0.8333
1284.8,575.83,0.6667
1645,582,0
1206,583,0
1595,584,0
1666,586,0
1309.5,590.5,1.5
914.33,594.33,0
1141.3,607.67,0
1103.3,620.08,0.9231
806,624,0
907.5,631.5,0
1491,631,0.5
1072,638,0.5
371,644,0
373,644,0.5
1380,647,0.5
915,649,0
917,649,0.5
998,655,0
1158.3,655.67,0.6667
998,657,0
1018.3,657.33,0
1389,665,0
359,674,0
361,674,0
1087,677,0.5
1364,686,0
297,694,0
299,694,0
673,700,0.5
1235,701,0
1075,702,0.5
326,706,0
327,711,0
1363.5,711.75,0.75
1240,728,0.75
1325,733,0
1327,734.5,0.5
1338,734,0
748,740,0
745,744,0
996,752,0
762,759,0.5
1071,759,0
1243.5,762.5,0.5
1168,768,0
1585,767.5,0.5
1022.5,769,0
1338,769,0
668.43,774,0.1429
883.5,776,0
884,778,0
805,794,0
804.5,796,0
855,796,0
857,796,0
933,796,0.5
1250,810,0.5
374,812,0
738.4,813.4,0.4
387.33,814.33,0
1203,817,0.25
1620,831,0
983,833,0.5
939,834,0
1081,835,0
695,839,0
357.67,859,0.6667
1012,866,0
1014,866,0
523.2,869.4,0.4
1275,874.33,0.3333
420,875,1
420,877,0
813,879,0.5
813,881,0
815,881,0
817,881,0
409,884,0
903,885.4,0.6
1398,885,0.5
903,889,0
447.33,891,0.3333
1273,893,0
578.75,902.25,0.25
1088,906,0
1423,910,0
831,921.5,0
605.38,922.88,0.6875
1370,927,0.6667
684,936.5,0
255,944,0
1282,953,0.5
1420.5,953,0
1569,958,0.5
1569,960,0
612.67,965,0.3333
472.4,967,0.8
319,987,0
274,994,0
1375.7,1003.2,2.6
372,1008,0
372,1010,0
945,1010,0
1324.2,1010.5,0.25
1258,1012.5,0
1225.8,1013,0.5
452,1017,0
1254,1018,0
1528.9,1034.1,1.25
1347,1034,0
1168,1035,0
985,1040,0
1506.8,1040,0.75
701,1043,0
902,1050,0
1288,1065,0
822,1066.8,1.25
826,1067,0
1290,1069,1
1231,1074,0
1233,1074,0
460.67,1080.7,0
1218,1086,0.5
987.67,1088,0.3333
1325.5,1090,0
1591,1090.5,0
1593,1090.5,0
1439,1098,0.5
806.5,1126,0
501.38,1133.1,0
682,1140,0.5
785,1142.5,0.5
787.14,1141.7,1.1429
596,1158,0
942.56,1163.7,2.8889
1221,1165,0
599.5,1168,0
668,1176,0.5
548,1180,0
600.42,1190.5,0.5
706,1192,0
1065.2,1191.5,0.75
587,1194,0
589,1194,0.5
1492.5,1212,0.5
788,1218,0
1506,1222,0
1228,1227,0
644,1231,0
597,1234,0
1110.8,1236.1,0.6667
1517,1236,0
1066,1242,0
1350,1246,0.3333
1002,1251,0.5
1313,1257,0
1124,1259,0
1126,1259,0.5
930,1267.1,0.7143
1277,1267,0
773,1268,0
1165.6,1269.1,0.6667
948.67,1275,0.3333
927,1288,0
927,1290,0
1428,1294.6,1.2857
1424.6,1299.9,1.1111
830,1305,0
1412.2,1308.2,0
492,1311,0
891,1321,0.5
642.4,1323,0.6
596,1332,0
1277.9,1339.4,0.6923
884.67,1342.3,0.5556
1092,1349,0.125
1447,1352,0
523,1353,0
787,1367,0
831,1374,0.5
720,1376.6,0.5455
926,1386.8,0.25
794.33,1393.7,0
1248,1395.8,0.4
1250,1396,0
591,1408,0
591,1410,0.5
598,1421,0
1695,1422,0.5
598,1423,0
600,1423,0
619,1426,0
480.5,1429.8,0.25
577.58,1432.6,1.6667
1726,1436,1
1682,1440.3,1.6875
1081,1442.3,0.3333
861,1443,0
905,1442.5,0.5
1192.3,1447.3,0
732,1448,0
792.24,1448.1,1.7059
543,1452,0
590,1452,0
471.82,1455.7,0
543,1454,0
474.29,1460.3,0.2857
657.78,1467.9,1.2222
718,1471,0
996,1473,0
996.11,1474.4,2
1377,1475,0
1135,1476,0
906,1480,0
1197.3,1491.7,0
1054.3,1493.2,0.1667
1300,1494.7,0.3333
1046,1495,0
1057.2,1496,0.75
724.12,1499.8,0.375
1403,1503.5,0
775.5,1505,0
685,1508,0
1125,1509,0
448.14,1514.6,0.4286
835,1516,0
1248,1517.5,0
1246,1519.5,0
1324,1529,0.5
1018,1531,0
1020,1532,0
1022,1531.7,0.3333
1779,1535,0.5
1345.4,1537.1,0.9583
1560,1542,0
986,1546,0
988,1546,0
1731.5,1548,1
915,1551,0
1010,1552,0
1482,1553,0.5
1158,1554,0.5
1245,1557,0
1011,1558,0
1011,1560,0
1099,1560.5,0
650,1564,0
1044,1566,0
883,1571,0
787.5,1576,0
1662,1579,0
1367,1581.2,0.6
785,1585,0
678,1586,0.5
1182,1604.5,0
839,1606,0
813,1608,0
797,1610,0
839,1611.3,0.3333
1001,1624,0
985.5,1625,0
812,1632,0
814,1632.5,0
1222,1633.5,0
857,1634,0
606,1636,0
1406,1636,0
1404,1638,0
1406,1638,0
743.67,1652.2,1.2667
436,1653,0.5
798.46,1658.8,0.3077
1172,1659,0
473,1659,0
789,1660,0.5
685,1662,0
761,1665,0.5
1275,1670,0
1087,1673,0
1588.5,1680.5,0.5
838,1687,0.5
913.5,1687.5,0
1141,1697,0
742,1701,0
742,1703,0
1397.6,1703.9,0.4444
698.4,1708.4,0.4
1579,1707,0.6667
1568,1710,0
1570,1710,0
1572,1710,0
552,1717,0
554,1717,0
969.72,1716.7,1.1667
1683.3,1723,1
848,1726,0
846,1728,0
848,1728,0
1199,1738,0
1242,1738,0.5
1233.8,1742.7,0
816,1754.6,0.1
1065,1755,0
1065,1757,0
1507,1757,0.5
1046,1759,0
574,1760,0
1099,1761,0.5
1099,1763,0
618,1770,0
493.29,1773.7,0.7143
618,1772,0
1384,1772,0
1238.2,1775.5,0.25
1322,1776,0
487.5,1777.2,0
1403,1780,1
978.75,1780.2,0.25
1237,1781,0
638,1783.2,0
1247,1782,0
617,1785,0
486,1793,0
983.5,1794,0
611.5,1798.5,0
658.33,1805.7,0
850.67,1805.3,0
1146,1807,0
1354,1809.5,0
1613,1810,0
1126.2,1815.2,0.5833
1278,1813.2,1.5714
678.25,1818.8,0
1433,1818.4,0.4
896.5,1821,0
1379,1822,0
847.88,1826,0.125
1132,1825,0
858,1826,0
433.75,1827.5,0.75
864,1831,0
1529,1831.5,0
1531,1832,0
460,1834.2,1.25
545,1843,0
929,1843,0
466,1844.5,0
720,1846,0
588,1851.5,0
586,1852,0.25
513,1852,0
734,1852,0
372.33,1859.8,2.2222
513,1859,0.5
515,1859,1
614,1858.9,1.625
483,1862.5,0.5
1147,1862,1
471,1868,0
1280,1869,0
963,1873,0
1363.8,1877,0
1285.5,1883,0.5
423,1889.5,0
870,1895,0
601.25,1899,0.25
1414,1900,0
440,1915,0.5
829,1918,0
1618,1919,0
1620,1919,0
845.5,1922,1.25
1380,1924,0
403,1934,0
1346.5,1940.5,0
1573.5,1950,0
1106,1955,0
1541,1958,0
636,1977,0.5
1341,1980,1.2222
732,1981,0
1098.3,1993.3,0
817.5,1994,0
433,1996.7,0.5
741.5,1998,0
1195.7,1999,0
1402,2001.7,0.6667
782,2003,0
1178,2005,0
953.5,2011,0.5
1098,2012,0
953.67,2013,0.3333
1336,2026,0
483,2029.5,0
973.56,2030.3,0.4444
469,2030,0
468.33,2032.3,0
798.25,2033.5,0.25
938.29,2035,0.2857
831.5,2038.5,0.5
1219,2038,1
1339.5,2039.4,0.5
1204,2048.5,0
1202,2049,0
1125.8,2056,1
488,2057,0.5
877,2062,0
1124,2074,0
1079,2078,0.5
1387.3,2083.3,0.5
520,2102.7,0.3333
518,2103,0.5
804,2108.5,0
870,2110.8,0
627.33,2116.3,0
1098,2128,0
1137,2128,0
873.5,2141,0
920.79,2155.9,0.8214
975,2155,0
1516,2156,0
1518,2156,0
977,2157,0
977,2159,0
783,2159.7,0.6667
785,2160,0
787.33,2160.3,0
1105.8,2165.9,1.5
1027,2167,0
1131,2168,0
584,2183,0
1029.5,2188.5,0
1253,2189,0.5
1255.2,2189.2,0.5
920,2215,1
1224.4,2239.8,0
1543,2286,0
769,2310,0
1324,2312,0.5
1322,2314,0
1324,2314,0
680,2341,0
1138,2373,0
1753,2388,0
1439,2431,0
597,2435.5,0
1507,2503,1
1769,2503,0
1652,2504,0.5
1037.9,2506.3,1.4286
1431,2520,0.5
1610,2540,0
1144,2547,0
941,2555,0
577,2557,0
1843,2571,0
1743,2597,0
746,2609,0
833,2613,1
1126,2641,0.5
1222,2649,0.5
859,2654.6,0.2
862,2655.5,0
875,2656,0
880,2690,0.5
1820,2710,0.5
1591,2759,0.5
1717,2767,0
869,2775,0
1712,2775,0
702,2796,0
1422,2796,0
1424,2796,0
831.5,2807,0
861,2826,0.5
1075,2829,0
1694,2829.5,0
650.71,2899.4,0.2857
1700,2913,0.5
1375,2949,0
623,2956,0
1551,2963,0
1377,2976,0
1218,2990,0.5
819,3000,0
1242,3013,0
1082,3014,0
1242,3015,0
1084,3018,0
1061.5,3022,0.5
1426,3029,0
1420.4,3035.4,1.6316
1279,3080,0.5
1279,3082,0
1222,3103,0.5
1241.6,3135.2,0.4
1595,3135.7,0.6667
855.89,3139.6,0.7778
891,3170.1,0.4444
1270,3172,0
1501,3175,0
1164.7,3215.2,0.6364
1197,3229,0.5
381,324,1
497,343.67,1.3333
845,348.33,1.6667
847,348.67,1.3333
503.25,356.5,1
1036.5,370,1
503,380.5,1
507,380,1
464,384,1
466.4,385.6,1.2
462,388.5,1
669,401,1
1413,408,1
550.78,408.56,2.3333
710.5,410,1
710.11,412,1.8889
1157,429,1.5
1100,438,1.5
1590,448,1
754,450,1
1202,451,1
1210,452,1
502.36,456.43,2.5
1115,464,1
1117,464,1
1043,468,1
742.5,477,1
294,478,1
956,479,1
507,480,1
1037,483,1
640.8,486.4,1
941,491,1
967,502,1.5
427,505,1
357.57,506.43,2
886,511,1
485,512,1
1251.2,514.17,1
1425,514.8,1.4
382.14,525.03,2
969,527,1
1243,527,1
1475,539,1
694.5,577,1.5
1595,582,1
1647,582,1
1071,585,1
1071,587,1
1073,587,1
1206,588,1
910,593.33,1.3333
1392,596,1
1392,598,1
684,602,1
686,602,1
682,604,1
684,604,1.5
928,613,1
932.5,613,1
1496,613,1
684,623,1
686,623,1
1136,639,1.5
673.5,650,1
744.75,650.5,1.75
420,656,1
422,656,1
764,664,1
1083,665,1
764,666,1
723,667,1
342,670,1.3333
359,676,1
627,676,1
1083,676,1
1085,676,1
1529,676,1
626.5,678,1.5
856.5,681,1
729,684,1
1237,701,1
1381,712,1
757,716,1
1645,721,1
1647,721,2
781.5,725,1
587,733,1
1163,734,1
1309,749.5,1
655,757,1
1440,759,1
753,766.5,1
876,768,1
1519,768,1
876,770,1
795,776.5,1
793,776,1
783,779,1
563,780,1
441,792,1.5
1562,793,1
807,794,1
757,801,1
977,804,1
979,804,1
1555,812.71,1.2857
384.25,815.75,1
393,815,1
1575,817,1
735,833,1
1166,837,2
697.5,838.25,1
1164,837,1
925,840,1
714,849,1
779,849,1
777,851,1
1283,857,1.5
921,859.5,1
919,861,1
561,862,1
759,862,1
559,863,1
918,863,1
501,865,1
418,875,1
