"col","row","z"
281,270.5,0
487.5,305,0
249,306,0
507,327,0
835,335,0
573,349,0.5
894,349,0
887.5,357.5,0
246,360,0
305,369,0
937,369,0.5
971.5,373,0.5
318.75,380.75,0
412.38,384.12,0.75
429,393,0
363,394,0
477.5,404.5,0
473,407,0
1020,410.5,0
505,417,0
1286.3,419.33,0.6667
652,421,0
528,425,0
639,428.2,0.4
390,432,0
497,436.75,0
510,462,0
905,465,0
1022,467.5,0
901,469,0
1193,514.5,1
909,515,0
202,521,0
693.5,530.5,0
376,532,0
1138,533,0
1304.8,539,0.6
343.57,548.57,0.5714
492,553.5,0
367,570,0
1194.5,575,0
491,579,0
585,585,0.5
543.33,593.17,0
884.33,593.33,0
1387.8,595.09,0.6364
1206,595,0
330.5,641,0
254,643,0
254,645,0
931,655,0
1484,673,0
585,683,0
1485.8,685.4,0
161,686,0
1349,695,0
1351,695,0
348.5,698,0
648.33,698.33,0
866,699,0
582.62,717.38,0.5
814,717,0
1060,725,0
726.8,728.8,0.6
1260,732,0
1270,732,0
1405.5,735,0
703,747.5,0
214.67,749.33,0
1182.8,763,0
856,777,0.5
675,787,0
442,791,0
286,793,0
1130,802,0
1271,809,0
452,820,0
344,823,0
812.5,824.5,0
1258,824,0
381.33,826.67,0
725,828,0
1193,847.5,0
885,848,0
774,863.5,0.5
618,874.5,0
416.33,881.67,0
760,888,0
207,895.75,0
821,897,0
811,906,0
729,915,0.5
819,915,0.5
1094.8,916.44,0.5556
423.5,916,0
1116,919,0
954,923,0
1047.5,924.5,0
1001,936.5,0
633,937.5,1.25
316.5,949.25,0.25
1263,951,0.3333
855,966,0
1263,970,0
805,982,0
1201,986,0
806.5,988.5,0.5
682,996,0
491,997.5,0
1031,1009,0
1085,1011.5,0
1184,1016.5,0
1186,1017,0.5
1005,1019,0
692,1021,0
857.57,1026.6,0.5714
194.25,1036.2,0.5
683,1038,0
290,1043,0
419.4,1058.8,0
422,1058.5,0
425,1062.5,0
427,1063.5,0
1309,1072,0
1309,1074,0
128.5,1082,0
1007,1082,0
1009,1082,0
609,1087,0
709.5,1087,0
954.2,1089.5,1.4
252.29,1117.2,1.3571
721.17,1119.8,0.8333
1193,1128.5,0
570.92,1162.7,1.3077
1205.6,1161.8,0
506,1165,0
517.6,1168.8,0.4
583,1180,0
458,1198,0
1279,1204,0
1277,1206,0
