"col","row","z"
302,293,0
304,293,0
304.33,331.33,0
851.25,349.25,0
676.07,349.86,0.4286
665,356.75,0.75
630.6,357,0.8
667,359,0
629.2,359,0.6
388,366,0
865,365.5,0.75
246.33,381.33,0
867.69,390.46,1.1538
1309,402,0
473.5,404,0
484,415,0.5
486,415,0.5
484,417,0
486,417,0
825.5,425.5,0
1325,429,0
559,438,1
561,438,0
519,445,0
182,453,0
1111,475,0
1091.2,481.47,1.2353
632,487,0.5
630,488,0
842,488,0
1090,489,0
1202.5,489,0
1205,489,0
1207,489.67,0.3333
340,505,0
1103,507,0
655.06,525.81,1.7812
365,535,0.5
492,557,0
1415,559,0
1417,559,0.5
586,563,0
1002.5,564,0
1381,571,0
1209,584,0.5
265,603,0
758,603,0
471.57,608.29,0.8571
890.5,615.5,0.1667
893,621,0.6667
1481.7,627,0.8333
536,629,0
791,630.67,0.6667
1010.8,630.88,1.875
1028.5,633,0
1350,634,0.3333
1028,635,0
702,636.67,0.6667
989.21,640.21,0.7857
689,647,0
1307,654.5,0
1077.4,654.52,0.8571
699,656,0
281,660,0
644,661,0.5
971,663,0.5
1013,663,0
1267,666,0
329,667,0
755,676,0
817.67,677.67,0
301,680.5,0
991,680,0
1120,681.5,0
1056,688,0.5
1128,691,1
833,694,0
1142,696,0
1182,696.67,0.6667
460,700,0.6667
462,701,0
1273,701,0
359,703,0
857,711,0
616,724,0.5
1053.8,727.2,0.6
125.5,748,0
705,750,0.25
633,752,0
1322,753,0.5
1153.1,753.29,0.8571
1528,758,0
1537,763,0
148,766,0
439.5,776,0.3333
854,778,0
975,778,0
480.86,780.57,1
748,786.83,1
565.67,787.67,0
570.33,793.44,0.4444
755.9,792.9,0.6
1103,793,0
1107,795,0
753.67,813.33,0
792,813,0
794,813,0
664,819.38,0.75
436,824,0
922,825.2,0.4
924,824,0
389,826.5,0
829,826,0.5
1019.8,836,1
1018,836,0.5
1018,838.5,0.5
1122,840.3,1.6957
799,843,0
559,846,0
842,858,0
934.75,859,0.875
1316.5,859.5,0
438.5,863,0
409,865,0
411.67,865,1.3333
1211,875.5,0
636,877,0
1317.5,881,0.5
1261,883,0
665,898,0
1234,903,0
704.5,906,0.5
708.67,908.67,0.7778
411.95,910.76,0.7143
1013,911,0
725,913,0
965.8,915,0.4
778,927.25,1
700,928.5,0.5
209,930.5,0.8333
755,933,0
757,933,0.5
1336,934,0
1027.6,938.62,0.5
530,940,0
534.73,940,0.6364
557.67,944,0.6667
497,945,0
572,950,0
830.5,955.5,0.5
1339,963,0.5
1237,967,1
1239,967,0
1261.6,966.8,0.6
1126,969.5,0
969,972,0
596.67,973.33,0.3333
1405,973.5,0
601.15,973.54,0.4615
771,980,0.5
1169,985,0
1421,985,0
919,987,0.5
1389,991,0
964,1000,0
962,1002,0
957.5,1005,0
103.67,1007,1.25
321.33,1006.3,0
567,1006,0
567,1008.5,0
565,1008.7,0.6667
633.73,1017.2,1.5455
1251,1019,0
206.81,1020.4,1.125
1008.5,1024.5,0
1077.5,1024,0
197,1030,0
652,1037,0.5
1043,1039,0
1045,1041,0
1147.7,1047.5,0.3636
636,1050,0.5
1023,1060,0.5
821,1076,0
451,1078.5,0.5
849.71,1082.1,0.7059
711,1086,0
835.67,1088.7,0
1210,1089,0
426.6,1091.2,0.8
1210,1091,0
418,1099.5,0
416,1098.5,0.75
840,1107,0
1364,1115,0
1364,1117,0
453.6,1128.4,1.4
447,1130,0
956,1131.5,0.5
1169,1132,0
1190,1135,0
1192,1135,0
1179,1138,0
1315,1138,0
682.5,1144.5,0.5
1376.1,1152.6,0.5714
948,1162,0
1135,1164,0.5
