"col","row","z"
728,337,0
708.4,401.2,0
926.5,412.5,0
881.5,463,0.5
901,472.5,0
707,480,0
1070,485,0
661,515,0
663,515,0.5
934,520.4,0.8
681,524,0
678,540,0
973.5,541,0
1060.5,542,0
703,545.25,0.25
707,546,0
414.5,550,0
957,558,0
959,558,0
615.4,566.4,0.2
904.67,565.67,0
1103,570.5,0
1122,590,0
785.2,594.05,0.45
820,593,0
461,600,0.5
625,601,0
461,602,0
623,602.5,0
1147,604.5,0
1149,604.5,0
976,606,0.5
910,611,0
912,613,0.5
941.21,619.58,0.2632
557,617,0
1192,622.33,0
1160,623,0
1127,626,0
366.5,631.5,0
961,633,0
941,642,0.5
507,657,0
948.8,657,0.6
866.5,658,0
899,662.44,0.6667
1108,663,0
734,665.5,0
736,666.17,1
1074,665,0
854,670.5,0
1398.7,674,0.5
523,691,0
523,693,0.5
1368,694.17,0.3333
852.17,695.67,0.8333
919,698,0.6
1136,696,0
1193.6,697,0
986,708.5,0
1394,708,0
654.67,710.67,0
743,711.25,0.5
1188.5,711,0
1465,711,0
1288,713,0
598,721,0
643,724,0
642,726,0.3333
868.33,738,0.3333
873,738,0
872.67,740,0.6667
1250,746,0
452,753,0
833.5,758,0
776.5,760.5,0
1457,762,0
1459,762,0.5
668,768.67,0.1111
310,770,0
1467,773.6,0.4
855,773.83,0.3333
857,774.5,0
859.5,774,0
1510.5,782,0
580,792,0.5
582,792,1
1117.5,795.2,0.2
1448.5,796.83,0
563,804,0
1456,804.67,0.3333
667,809,0.5
389,815,0
1342,815,0
1344,815,0
981,816,0
983,816,0
1083,819.29,0.7143
1080,824,0
1082,824,0
697,828,0
695,828.67,0.6667
1197.5,833.75,0
687,840,0.5
1060,841,0
650,844,0
854,845,0
1202,845,0
1250,846,0.5
850.67,847,0.3333
851,849,0
851,851.5,0
897,853,0
1389.2,854.38,0.2308
897,855,0.5
1608.5,857,0
698.4,858,0.8
699,860,0.5
829,863,0.25
710,866,0
958.43,868.29,0.2857
707.5,868,0
847.33,877.67,0.3333
845,878,0.5
821,881,0.75
821.5,885,0
563,887,0
563,889,0
870.62,892.62,0.75
813.71,895.57,0.5714
557,896,0
499,898,0.5
1200,899,0
1187,901,0.5
1191,905,0
1436.5,905,0
1547,906.67,0.6667
782,914.33,0.6667
732,918,0
1735,919,0
732,920,0
839,920,0
1105,920,0
926,925,0
583.5,928,0
1549,928,0
720.33,930.67,0
1549,930,0
1673,946,0
1675,946,0.5
741,947,0
1040.1,947.38,0.5385
741.5,949,0.5
808.12,949.38,0.625
978,951,0.5
1662,950.67,0.3333
1664,949.83,1.1667
1572,962,0
787,964,0
992,965,0
990,966.5,0
868,967.5,0
992,967,0
909,969,0
909,971,0.5
911,971,0.5
