"col","row","z"
776,323,0
717,333,0
589,346,0
725.5,373,0
792,373.75,0.75
624,379,0
757.12,395.25,0.5
826,394,0
868.67,402.17,0.5
967.5,403.5,0
970.33,403.67,0
966,406,0.6667
787.9,414.3,1.4
713.25,415.75,0.5
886.75,418.25,0.75
949.25,420.5,0
930.14,421.86,0.5714
860,431,0
970.88,435.12,0
846.57,437.57,0.2857
888.86,437.86,0.4286
966.88,439.12,0.25
985.67,440.33,0.6667
949,443.56,0.3333
808.07,445.47,1.2
821.43,444.86,0.2857
844.67,447.83,0.3333
973.5,447.5,0.5
880.84,450.32,0.68
837.5,449.5,0
872.67,452.67,0
827.8,453.6,0
833.5,453,0
851.8,453.8,0.4
903.5,454,0
858,455,0
899.57,457.17,1.2174
881.61,462.57,0.913
720.8,466.4,0.8
957.33,468.33,0
903,469.5,0
980,469,0
772.9,471.52,0.9677
910,471,0
557.77,475.45,1.0909
922.11,475,1
739.56,475.89,0.1111
863,477,0
601.8,481.2,1.2
1006,482.8,0.4
1022.2,482.75,0.375
860.43,485,0.5714
1070.4,485.4,0
756.5,486,0
600,487.5,0
813,488.5,0
1083,487,0
948,488,0
1032.5,488,0
1000.7,489.67,0
737,492,0
786.25,492.75,1.1667
628.86,494.57,1
1027,495,0.7143
898.29,497.86,0
746.25,500.25,0.5
890.77,501.31,1.0769
1040.2,502.75,0.5
936,504.5,0.5
730,508,1
722.75,509.75,1
892.63,509.58,1.3684
930.67,509.33,0.6667
939,510.5,0
871,515.85,0.8462
662.5,515.25,0.25
923.38,514.88,0.875
719.5,516.5,0
1118.5,518,0
1148,519.5,0
897,520,0
933.58,520.42,0.6667
1031.8,522.09,1.3636
669.33,523.67,0.6667
681.5,524,0.5
662,526,0
710.95,526.81,0.619
889.2,524.6,0.8
1126,525.5,0
1169,525,0
1146,526,0
797,527,0
1176,530,0
1027.4,531.6,0.4
542,532,0
1039,535.38,0.375
1144.8,534.83,0.3333
1057,537,0
1027,538,0
1151,538,0
678.5,540,0
722,540,0
974.4,541.8,0.4
666.29,545.29,1.8824
704,545.83,0.3333
1132,545,0
922.82,546.5,0.75
1057,546,0
1175.6,547.43,0.2857
1117.8,547.44,0.4444
1102.5,548.5,0.5
952.09,549.36,0.4545
958.5,551,0.8333
731.12,553.38,0.25
894.27,553.64,0.7273
873,554,0
634.67,555.33,0
738.5,555,0
1076.7,556.33,0.6667
1096,560,0
1048,561,0
1165.6,563.33,0.2222
1211.8,562.75,0.75
685.78,565.22,1.2222
672,565.45,0.3636
1112,564.57,0.4286
1223,564,0.5
615.43,566.71,0
725,565.5,0
1217,565,0
906.5,566.25,0.75
732.36,568,0.4286
1080,567.57,0.4286
977.33,568.67,0
717.44,570.06,1.0625
934,571,0
805.04,571.81,2.2222
1106.5,575,0.5
718,577.5,0
1074.5,578.5,0.25
1123.5,581,0
662.29,583.71,1.1429
894,584,0
1220.5,584.5,0.75
1084,585,1
1206,586.33,0.6667
736,588.55,0.8182
796.71,589,0
1195,588.5,0
489.7,589.6,0.8
678.75,591.25,1.0417
1123.3,590.86,0.5714
1190.1,592,0.25
975.5,592.25,0.75
