"col","row","z"
307,50,0.5
396.5,52,0
395.2,54,0.6
225,57.75,0.75
387.2,57.7,1.9667
227,68,0
239,77,0
242.17,76.167,1.6667
283,80.5,0
246.67,91.667,0
246,94,0.5
244,97,0
308.67,96.667,0.6667
408,96.444,1.2222
492,97,0.5
309,99,0
643,103,0
671.7,111.21,0.4242
427,108,0.5
582,112,0
843,113,0
444.94,121,1.4375
302,127.67,0.3333
544,127,0
300,128,0
661,129.5,0.5
627,131,0
656,134,0
232,137,0.5
732.82,138.82,0.4545
297,142,0.5
545.67,143,0.3333
1032,146.5,0.5
733.5,148.5,0
1022,155,0
1087,156.82,1.4545
519.6,158.4,0
909.17,159.08,0.4167
846.6,160,0.7
1145,159,0.5
523.6,161,0
331,165,0
1014.9,165,0.5714
836,167,0
343.67,168,0.6667
1179,171,0
758.5,175,0
1041.5,177,0
253,179,0
704.67,181.83,1.1667
1043,181,0
322.4,182.8,0.4
1146,182,0
1153,182,0
280,184,0.5
634,185,0.5
636,185,0.5
683,187.5,0
764.8,187.4,0
681,188,0
679,189,0
1200.5,189.82,1.0909
627,190,0
222.5,194,0
433,194,0.8182
219.11,195.28,0.7778
1114,207,0
281.5,211,0.5
995,212,0
696.5,213,0
880,215,0
754,216,0
1097,218,0
1096.5,220,0
1325.3,221.65,0.4
732,221,0
414,227.5,0
412,228,0
217,229,0
1107.4,230.59,0.8235
1026,232,0
304.75,233.75,0.75
1254,235,0
914,236,0.5
358.75,239.88,0.75
1305,241,0
551.77,243.69,0.7692
454.67,243.67,0.6667
506.43,244.57,0.1429
510,244.5,0.5
458.56,245,0.5556
496,247,0
876,257,0.5
712.25,258.5,0.75
816,261,0
602,263,0
808.8,262.8,0.9
613.27,264,0.6364
828.87,263.13,1.0667
1123,263,0
1282.5,265.38,0.5
694,266,0
740,267.5,1
724,275,0
1136.7,277.5,0.3333
675.75,279.25,1.375
520,279,0
843,280.75,0.75
460,281.5,0
793.5,282,0.5
1135,283,0.5
982.06,284.28,0.7778
271.43,285.86,0.7619
523.38,286.69,1
675.86,287,0.7143
593.92,289.42,0.4167
1067,288,0
1069,288.5,0
247.09,290.36,0.2727
474.36,287.93,1.3571
525,290,0
1312,290.11,0.7778
598,291.5,0
884,292,0
265,294.5,0
812,296,0
1088,298.33,0.6667
814,301,0
822,307,0.4286
501.73,306.67,1.9333
867,309,0
1083.1,310.15,0.6154
544,310,0
546,310,0
1173.7,314,0.3333
305.4,314.8,0.6
551,316.67,0.6667
1011,325.5,0.5
797.5,326.33,0.6667
937.17,326.33,1.3333
237.33,328,0.8333
923.18,329.24,0.3529
261.5,329,0
198,330,0
543.89,330.11,1.2222
743.91,334.55,0
796.12,337.38,0.625
