"col","row","z"
1288,221,0
1288,223,0
983,237,0
2039.6,277.2,0
2109.5,290,0
623,312,0
2068,328.5,0
1368.2,330,0.4
650,342,0
1512,380.5,0
347,413,0.5
347,415,0
363,426,0
1245.2,431,1.4583
1237,444,0.5
1239,444,0.5
1237,446,0
2168.5,449,0
1062.1,457.24,1.0476
2255,457,0
309,466,0.5
309,468,0.5
458,476.5,0
2788,479,0
586,480,0
1663.3,484.94,0.7222
1667,484,0.5
2443,506,0.5
2445,506,1
678.33,512.33,0
231,532.5,0
1722,540.5,0
1152.2,560.75,0
1153,579,0
1694,583.5,0
856,589,0
858,589,0
707,604,0
2420.8,625.5,0.75
1977,626,0
1775,643,0
2198.2,644.75,0.5
1773,645,0.5
1775,645,0
1921,654,0
1923,654,0
1514,659,0
2042.5,662,0.5
1639,671,0
2150,694,0
1764,699.5,0
455,704,0
455,706,0
457,706,0
2676,707,0
759,713,0
832,721,0
834,722,0
593,736,0
869,737,0
871,736,0
2020,745.5,0
821.47,769.47,0.8235
1311,780,0
401,785,0
503.77,786.85,0.5385
984.4,787.8,0
2560.7,801.67,0
2307,828,0
2307,830,0
839,837,0
841,837,0
587,840.75,1
2580,872.5,0
2582,872.67,0.3333
1711,875,0
2299.5,890,0
2475,896,0
1264,927,0
1264,929,0
1480,967,0
1482,967,0
1480,969,0.5
1482,969,0
1919.8,980.4,0
697,998,0
1194,1000.5,0
697,1000,0
2482.2,1040,0
2161,1074,0
2163,1074,0
2161,1076,0
2163,1076,0
2668,1079,0
2421,1083,0
594,1084,0
923,1096,0
395,1165,0
2268,1174,0
740.5,1222,0
2476,1228,0
605,1231.5,0
273,1233,0
898,1260,0
1880,1283,0
1869,1317,0
1871,1317,0
2453.3,1319.2,0.3333
1790,1321.5,0
2127,1342,0
2461,1350.5,0
876.67,1363.3,0
586,1389,0
2203,1399,0
1982,1423.7,0.6667
2812,1425,0
701,1427,0
864,1441,0
2664,1444,0
292,1469,0
1245.2,1473.2,0.8333
1123,1493,0
2168,1493,0
1125.5,1530.2,0.25
1128,1530,0.5
1188,1541,0.5
2039.4,1551.2,0.5
2063.1,1554.1,0
1456,1555,0
1458,1555,0
1454,1557,0
1086,1565,0.5
2273,1574.7,0.6667
2393,1591.5,0
2813,1596,0
2254,1599,0
1439.6,1606.2,0.4
1981,1624.5,0
1983,1624.7,0.6667
2262,1633,0
2262,1635,0
1480,1660,0
2037,1672,0
750,1676,0
2268,1680,0
2666.8,1714.2,0
2400,1714,0
2402,1714,0
1981,1740,0
2283.9,1746.5,1.4286
2673,1792,0
2321.5,1797,0
847,1805,0
849,1805,0.5
849,1807,0
849,1809,0
851,1809,0
1009,1811,0
626,1837,0
375,1847,0
2529,1861,0
1116,1891,0
2420.3,1914.7,0.4286
557,1939,0.5
961,1987,0.5
1815,1987,0
2130,1996.5,0
2065,2038,0.25
1118.8,2041.2,0
2466,2047,0
862.73,2087.5,0
2024.5,2116,0
2532,2128,0
2053.5,2131,0
784.57,2171.6,0.4286
1559,2219,0
1559,2221,0
398,2238,0
812,2244,0.5
1372,2261,0
904,2316,0
906,2316,0
481.25,2332,0.75
1443,2345,0
2465.5,2345,1
753,2375,0
2852,2378,0
1001,2424,0
1044,2455,0
2126,2465,0
1518.2,2470.5,0
2816.2,2486,1.1667
2852,2493,0
2854,2493,0
1330,2592,0
661,2596,0
2542,2622,0
1069,2707,0
369,2726,0
2452,2749,1.1429
1063.3,2752.9,1.3333
2497,2845,0.5
498,2868,0
605.2,2948.4,0.6
2439,2973,0
2441,2973,0.5
1996,225.5,1
257,276,1
1156,276,1
1156,278,1
1643,284,1
2109,287.5,1
1084,339,1
286.67,345,1
459,344,1
385,367,1
1978,371,1
1930.3,379.86,1.4286
1753,384,1.6
1188,384,1
784,394,1
1156,396,1
484,437,1
1946,458,1.5
1059,459,1
2497,471.67,1
1098,486,1
1625,486,1
1098,488,1
423,496,1
1859,497,1
2118,500,1
1634.5,513.5,1.5
2542,522,1
656,544,1
1191,552,1
1193,552,1
2518,552,1
1191,554,1
2438,554,1
710,558,1
1501.5,558,1
372.08,565,1.9167
2581,569,1
881,574,1
1625,581,1
1554,589,1
1186,605,1
1117,622,1
884,623.5,1
1079,623,1
1061,624,1
1974,624.4,1
480,625,1
